%time,field0,field1,field2,field3,field4,field5
1566426414106115392,7e-06,-0.000191,0.0,0.0,0.0,0.0
1566426414109514008,4e-06,-0.000187,0.0,0.0,0.0,0.0
1566426414113935483,9e-06,-0.000189,0.0,0.0,0.0,0.0
1566426414117726539,4e-06,-0.000192,0.0,0.0,0.0,0.0
1566426414122942068,3e-06,-0.000191,0.0,0.0,0.0,0.0
1566426414125692680,1e-06,-0.000196,0.0,0.0,0.0,0.0
1566426414129455338,1e-06,-0.000193,0.0,0.0,0.0,0.0
1566426414133487527,1e-06,-0.00019,0.0,0.0,0.0,0.0
1566426414137703448,3e-06,-0.000191,0.0,0.0,0.0,0.0
1566426414141717713,0.0,-0.000191,0.0,0.0,0.0,0.0
1566426414145630804,2e-06,-0.000193,0.0,0.0,0.0,0.0
1566426414149672884,2e-06,-0.000191,0.0,0.0,0.0,0.0
1566426414153791086,-1e-06,-0.000194,0.0,0.0,0.0,0.0
1566426414157476198,3e-06,-0.000193,0.0,0.0,0.0,0.0
1566426414161304883,5e-06,-0.000192,0.0,0.0,0.0,0.0
1566426414165567823,7e-06,-0.000191,0.0,0.0,0.0,0.0
1566426414170348935,7e-06,-0.000191,0.0,0.0,0.0,0.0
1566426414173570223,5e-06,-0.000192,0.0,0.0,0.0,0.0
1566426414177516903,3e-06,-0.000193,0.0,0.0,0.0,0.0
1566426414181700843,3e-06,-0.000192,0.0,0.0,0.0,0.0
1566426414185488940,6e-06,-0.000192,0.0,0.0,0.0,0.0
1566426414189559900,9e-06,-0.000193,0.0,0.0,0.0,0.0
1566426414193639705,7e-06,-0.000193,0.0,0.0,0.0,0.0
1566426414197539802,3e-06,-0.000191,0.0,0.0,0.0,0.0
1566426414201693286,7e-06,-0.000191,0.0,0.0,0.0,0.0
1566426414205518887,3e-06,-0.000191,0.0,0.0,0.0,0.0
1566426414209707104,4e-06,-0.000192,0.0,0.0,0.0,0.0
1566426414213625954,9e-06,-0.000195,0.0,0.0,0.0,0.0
1566426414217482366,4e-06,-0.000192,0.0,0.0,0.0,0.0
1566426414221393925,2e-06,-0.000191,0.0,0.0,0.0,0.0
1566426414225621259,6e-06,-0.000194,0.0,0.0,0.0,0.0
1566426414229678345,4e-06,-0.000191,0.0,0.0,0.0,0.0
1566426414233910602,1e-05,-0.000191,0.0,0.0,0.0,0.0
1566426414237651379,5e-06,-0.000193,0.0,0.0,0.0,0.0
1566426414241768718,1e-05,-0.000193,0.0,0.0,0.0,0.0
1566426414246716689,1e-06,-0.000192,0.0,0.0,0.0,0.0
1566426414250186887,2e-06,-0.00019,0.0,0.0,0.0,0.0
1566426414253498156,1e-06,-0.000192,0.0,0.0,0.0,0.0
1566426414257679011,4e-06,-0.000192,0.0,0.0,0.0,0.0
1566426414261555467,3e-06,-0.000192,0.0,0.0,0.0,0.0
1566426414267951659,1e-05,-0.000193,0.0,0.0,0.0,0.0
1566426414270151610,6e-06,-0.000191,0.0,0.0,0.0,0.0
1566426414273293367,4e-06,-0.000193,0.0,0.0,0.0,0.0
1566426414277484034,5e-06,-0.000194,0.0,0.0,0.0,0.0
1566426414282169481,4e-06,-0.000194,0.0,0.0,0.0,0.0
1566426414285722140,6e-06,-0.000193,0.0,0.0,0.0,0.0
1566426414289662952,4e-06,-0.000193,0.0,0.0,0.0,0.0
1566426414293262761,7e-06,-0.000193,0.0,0.0,0.0,0.0
1566426414297343546,5e-06,-0.000192,0.0,0.0,0.0,0.0
1566426414301401796,9e-06,-0.000197,0.0,0.0,0.0,0.0
1566426414306926927,3e-06,-0.000195,0.0,0.0,0.0,0.0
1566426414310793465,4e-06,-0.000192,0.0,0.0,0.0,0.0
1566426414313479570,4e-06,-0.000194,0.0,0.0,0.0,0.0
1566426414317473673,5e-06,-0.000195,0.0,0.0,0.0,0.0
1566426414321701447,4e-06,-0.000194,0.0,0.0,0.0,0.0
1566426414325619752,3e-06,-0.000191,0.0,0.0,0.0,0.0
1566426414329861478,5e-06,-0.000194,0.0,0.0,0.0,0.0
1566426414338627679,4e-06,-0.000192,0.0,0.0,0.0,0.0
