%time,field0,field1,field2,field3,field4,field5
1566567197432049560,0.002574,-0.001297,0.0,0.0,0.0,0.0
1566567197435758312,0.00258,-0.001302,0.0,0.0,0.0,0.0
1566567197439847289,0.002582,-0.001301,0.0,0.0,0.0,0.0
1566567197443729851,0.002581,-0.001297,0.0,0.0,0.0,0.0
1566567197448013964,0.002584,-0.001299,0.0,0.0,0.0,0.0
1566567197451862303,0.00258,-0.001297,0.0,0.0,0.0,0.0
1566567197455680350,0.00258,-0.001297,0.0,0.0,0.0,0.0
1566567197459632113,0.002578,-0.001297,0.0,0.0,0.0,0.0
1566567197463736896,0.002576,-0.0013,0.0,0.0,0.0,0.0
1566567197467559735,0.00258,-0.001298,0.0,0.0,0.0,0.0
1566567197471909281,0.002581,-0.001298,0.0,0.0,0.0,0.0
1566567197475787297,0.002578,-0.001299,0.0,0.0,0.0,0.0
1566567197479713866,0.002583,-0.0013,0.0,0.0,0.0,0.0
1566567197483467222,0.00258,-0.001295,0.0,0.0,0.0,0.0
1566567197487649943,0.00258,-0.001301,0.0,0.0,0.0,0.0
1566567197491591083,0.00258,-0.001301,0.0,0.0,0.0,0.0
1566567197495633349,0.002579,-0.001302,0.0,0.0,0.0,0.0
1566567197500039671,0.002573,-0.001295,0.0,0.0,0.0,0.0
1566567197503857764,0.002577,-0.0013,0.0,0.0,0.0,0.0
1566567197508621654,0.002576,-0.001299,0.0,0.0,0.0,0.0
1566567197513144895,0.002578,-0.001299,0.0,0.0,0.0,0.0
1566567197516036292,0.002578,-0.001299,0.0,0.0,0.0,0.0
1566567197519731235,0.002581,-0.001299,0.0,0.0,0.0,0.0
1566567197523882595,0.00258,-0.001301,0.0,0.0,0.0,0.0
1566567197528122059,0.002579,-0.001301,0.0,0.0,0.0,0.0
1566567197532420084,0.002578,-0.001299,0.0,0.0,0.0,0.0
1566567197535769068,0.00258,-0.001298,0.0,0.0,0.0,0.0
1566567197539864894,0.002576,-0.001301,0.0,0.0,0.0,0.0
1566567197543721414,0.002575,-0.0013,0.0,0.0,0.0,0.0
1566567197547844800,0.002575,-0.0013,0.0,0.0,0.0,0.0
1566567197551715616,0.002574,-0.001298,0.0,0.0,0.0,0.0
1566567197555887528,0.002575,-0.001304,0.0,0.0,0.0,0.0
1566567197559739711,0.002578,-0.001299,0.0,0.0,0.0,0.0
1566567197563563889,0.002578,-0.001299,0.0,0.0,0.0,0.0
1566567197567546107,0.002575,-0.001301,0.0,0.0,0.0,0.0
1566567197571626825,0.002579,-0.001302,0.0,0.0,0.0,0.0
1566567197575560397,0.002578,-0.0013,0.0,0.0,0.0,0.0
1566567197579609577,0.002578,-0.001296,0.0,0.0,0.0,0.0
1566567197583635179,0.002576,-0.001301,0.0,0.0,0.0,0.0
1566567197587743685,0.002577,-0.0013,0.0,0.0,0.0,0.0
1566567197591832902,0.002577,-0.001299,0.0,0.0,0.0,0.0
1566567197595904069,0.002575,-0.001299,0.0,0.0,0.0,0.0
1566567197600056652,0.002581,-0.001299,0.0,0.0,0.0,0.0
1566567197603872612,0.00258,-0.001303,0.0,0.0,0.0,0.0
1566567197607943099,0.002579,-0.0013,0.0,0.0,0.0,0.0
1566567197611798689,0.002578,-0.001296,0.0,0.0,0.0,0.0
1566567197615812312,0.002579,-0.001298,0.0,0.0,0.0,0.0
1566567197619644567,0.002581,-0.001299,0.0,0.0,0.0,0.0
1566567197627708333,0.002578,-0.001297,0.0,0.0,0.0,0.0
1566567197632592068,0.00258,-0.001298,0.0,0.0,0.0,0.0
1566567197632854641,0.002576,-0.001303,0.0,0.0,0.0,0.0
1566567197635602349,0.002575,-0.001297,0.0,0.0,0.0,0.0
1566567197639610706,0.002575,-0.001297,0.0,0.0,0.0,0.0
1566567197645011120,0.002573,-0.0013,0.0,0.0,0.0,0.0
1566567197647688228,0.002576,-0.001298,0.0,0.0,0.0,0.0
1566567197652018448,0.002576,-0.001302,0.0,0.0,0.0,0.0
1566567197655799700,0.002573,-0.0013,0.0,0.0,0.0,0.0
1566567197660437737,0.002575,-0.001299,0.0,0.0,0.0,0.0
1566567197664047053,0.002575,-0.001298,0.0,0.0,0.0,0.0
1566567197667614029,0.002579,-0.001298,0.0,0.0,0.0,0.0
1566567197671801560,0.002577,-0.001297,0.0,0.0,0.0,0.0
1566567197675525358,0.002577,-0.001298,0.0,0.0,0.0,0.0
1566567197679527842,0.002576,-0.001298,0.0,0.0,0.0,0.0
1566567197683541976,0.002575,-0.001298,0.0,0.0,0.0,0.0
1566567197687728887,0.002577,-0.001296,0.0,0.0,0.0,0.0
1566567197691705304,0.00258,-0.001299,0.0,0.0,0.0,0.0
1566567197695919897,0.002574,-0.001299,0.0,0.0,0.0,0.0
1566567197699567483,0.002576,-0.001299,0.0,0.0,0.0,0.0
1566567197703728885,0.002577,-0.001301,0.0,0.0,0.0,0.0
1566567197707877474,0.002574,-0.001301,0.0,0.0,0.0,0.0
1566567197711926111,0.002574,-0.001298,0.0,0.0,0.0,0.0
1566567197715991266,0.002577,-0.001301,0.0,0.0,0.0,0.0
1566567197719937994,0.002576,-0.001302,0.0,0.0,0.0,0.0
1566567197723762736,0.002576,-0.001294,0.0,0.0,0.0,0.0
1566567197733052509,0.002577,-0.001299,0.0,0.0,0.0,0.0
1566567197738926238,0.002578,-0.001298,0.0,0.0,0.0,0.0
1566567197741626096,0.002575,-0.001296,0.0,0.0,0.0,0.0
1566567197745432042,0.00258,-0.0013,0.0,0.0,0.0,0.0
1566567197749430366,0.002577,-0.001301,0.0,0.0,0.0,0.0
1566567197753656662,0.002578,-0.001297,0.0,0.0,0.0,0.0
1566567197757606567,0.002579,-0.001297,0.0,0.0,0.0,0.0
1566567197761792662,0.002579,-0.001298,0.0,0.0,0.0,0.0
1566567197765624214,0.002578,-0.001297,0.0,0.0,0.0,0.0
1566567197769725046,0.002579,-0.001298,0.0,0.0,0.0,0.0
1566567197773633370,0.002578,-0.001299,0.0,0.0,0.0,0.0
1566567197777545573,0.00258,-0.001296,0.0,0.0,0.0,0.0
1566567197783070660,0.002582,-0.001298,0.0,0.0,0.0,0.0
1566567197785597756,0.002582,-0.0013,0.0,0.0,0.0,0.0
1566567197789377334,0.002579,-0.001301,0.0,0.0,0.0,0.0
1566567197793493661,0.002578,-0.001302,0.0,0.0,0.0,0.0
1566567197797345462,0.002578,-0.001301,0.0,0.0,0.0,0.0
1566567197801351821,0.00258,-0.001302,0.0,0.0,0.0,0.0
1566567197805474663,0.002575,-0.001297,0.0,0.0,0.0,0.0
1566567197809524619,0.002576,-0.001297,0.0,0.0,0.0,0.0
1566567197813514994,0.002574,-0.001296,0.0,0.0,0.0,0.0
1566567197817652529,0.002577,-0.001297,0.0,0.0,0.0,0.0
1566567197821486306,0.002578,-0.001299,0.0,0.0,0.0,0.0
1566567197825309988,0.002579,-0.001299,0.0,0.0,0.0,0.0
