%time,field0,field1,field2,field3,field4,field5
1566236763642321250,-3e-06,-6.1e-05,0.0,0.0,0.0,0.0
1566236763646327176,-3e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236763650276936,0.0,-6.1e-05,0.0,0.0,0.0,0.0
1566236763654448011,0.0,-5.8e-05,0.0,0.0,0.0,0.0
1566236763658410591,2e-06,-5.7e-05,0.0,0.0,0.0,0.0
1566236763662344578,-2e-06,-6e-05,0.0,0.0,0.0,0.0
1566236763667021685,-1e-06,-6e-05,0.0,0.0,0.0,0.0
1566236763670403629,2e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236763674617190,-1e-06,-5.6e-05,0.0,0.0,0.0,0.0
1566236763678390933,0.0,-5.7e-05,0.0,0.0,0.0,0.0
1566236763682856797,-1e-06,-5.7e-05,0.0,0.0,0.0,0.0
1566236763686424363,-1e-06,-6.3e-05,0.0,0.0,0.0,0.0
1566236763690413690,0.0,-6.2e-05,0.0,0.0,0.0,0.0
1566236763694558183,0.0,-6e-05,0.0,0.0,0.0,0.0
1566236763698446739,-2e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236763704020911,-1e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236763706675444,-3e-06,-6.3e-05,0.0,0.0,0.0,0.0
1566236763710503997,-5e-06,-6.1e-05,0.0,0.0,0.0,0.0
1566236763714570697,-2e-06,-6.1e-05,0.0,0.0,0.0,0.0
1566236763718462717,-2e-06,-5.8e-05,0.0,0.0,0.0,0.0
1566236763722573268,0.0,-6.3e-05,0.0,0.0,0.0,0.0
1566236763726776858,2e-06,-6.1e-05,0.0,0.0,0.0,0.0
1566236763736485688,3e-06,-6.1e-05,0.0,0.0,0.0,0.0
1566236763738841335,1e-06,-6.2e-05,0.0,0.0,0.0,0.0
1566236763742910781,-3e-06,-6.2e-05,0.0,0.0,0.0,0.0
1566236763746769542,0.0,-6.2e-05,0.0,0.0,0.0,0.0
1566236763750746841,2e-06,-6.2e-05,0.0,0.0,0.0,0.0
1566236763754837138,1e-06,-6.1e-05,0.0,0.0,0.0,0.0
1566236763759721692,0.0,-6.4e-05,0.0,0.0,0.0,0.0
1566236763763044259,-1e-06,-6.7e-05,0.0,0.0,0.0,0.0
1566236763766864649,-3e-06,-6.4e-05,0.0,0.0,0.0,0.0
1566236763770885917,-4e-06,-6e-05,0.0,0.0,0.0,0.0
1566236763775173155,-3e-06,-6.2e-05,0.0,0.0,0.0,0.0
1566236763782903425,0.0,-6.4e-05,0.0,0.0,0.0,0.0
1566236763785743474,-2e-06,-6.5e-05,0.0,0.0,0.0,0.0
1566236763788109267,-3e-06,-6.1e-05,0.0,0.0,0.0,0.0
1566236763790951905,-3e-06,-6.2e-05,0.0,0.0,0.0,0.0
1566236763795010983,-4e-06,-6.2e-05,0.0,0.0,0.0,0.0
1566236763799785858,-1e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236763802927768,-5e-06,-6.1e-05,0.0,0.0,0.0,0.0
1566236763806952669,-2e-06,-5.8e-05,0.0,0.0,0.0,0.0
1566236763811155557,-3e-06,-5.8e-05,0.0,0.0,0.0,0.0
1566236763814903943,-5e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236763818969969,-3e-06,-6e-05,0.0,0.0,0.0,0.0
1566236763822753905,-2e-06,-6.2e-05,0.0,0.0,0.0,0.0
1566236763826890301,-2e-06,-6.3e-05,0.0,0.0,0.0,0.0
1566236763830587847,-4e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236763834951733,-2e-06,-6.2e-05,0.0,0.0,0.0,0.0
1566236763838846450,-1e-06,-5.6e-05,0.0,0.0,0.0,0.0
1566236763842908735,1e-06,-6.2e-05,0.0,0.0,0.0,0.0
1566236763846771378,-2e-06,-6e-05,0.0,0.0,0.0,0.0
1566236763850891692,-5e-06,-5.8e-05,0.0,0.0,0.0,0.0
1566236763854724697,-6e-06,-6.1e-05,0.0,0.0,0.0,0.0
1566236763858673567,0.0,-5.9e-05,0.0,0.0,0.0,0.0
1566236763862827555,2e-06,-5.8e-05,0.0,0.0,0.0,0.0
1566236763866728513,1e-06,-5.6e-05,0.0,0.0,0.0,0.0
1566236763870949270,1e-06,-6.1e-05,0.0,0.0,0.0,0.0
1566236763874938876,-2e-06,-6.1e-05,0.0,0.0,0.0,0.0
1566236763879037797,-2e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236763883002900,1e-06,-5.7e-05,0.0,0.0,0.0,0.0
1566236763886691928,-1e-06,-5.7e-05,0.0,0.0,0.0,0.0
1566236763890860326,1e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236763895171491,-1e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236763898681048,-1e-06,-5.8e-05,0.0,0.0,0.0,0.0
1566236763902779099,-1e-06,-5.6e-05,0.0,0.0,0.0,0.0
1566236763907617996,1e-06,-5.8e-05,0.0,0.0,0.0,0.0
1566236763911449126,-2e-06,-6.1e-05,0.0,0.0,0.0,0.0
1566236763914851175,0.0,-6e-05,0.0,0.0,0.0,0.0
1566236763918824850,-3e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236763922930086,-1e-06,-6e-05,0.0,0.0,0.0,0.0
1566236763926922931,-5e-06,-6e-05,0.0,0.0,0.0,0.0
1566236763930887878,-5e-06,-5.5e-05,0.0,0.0,0.0,0.0
1566236763935901673,-2e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236763938645430,-1e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236763942856331,-2e-06,-6.1e-05,0.0,0.0,0.0,0.0
1566236763947050011,-3e-06,-6.3e-05,0.0,0.0,0.0,0.0
1566236763950722648,-2e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236763954624767,1e-06,-5.7e-05,0.0,0.0,0.0,0.0
1566236763958851960,-3e-06,-5.7e-05,0.0,0.0,0.0,0.0
1566236763962981443,-3e-06,-6.2e-05,0.0,0.0,0.0,0.0
1566236763966957397,-1e-06,-6.3e-05,0.0,0.0,0.0,0.0
1566236763971089547,-2e-06,-6.1e-05,0.0,0.0,0.0,0.0
1566236763975157669,-1e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236763978964193,2e-06,-6.3e-05,0.0,0.0,0.0,0.0
1566236763982677720,0.0,-6.1e-05,0.0,0.0,0.0,0.0
1566236763986804421,-6e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236763992888789,-3e-06,-5.8e-05,0.0,0.0,0.0,0.0
1566236763994876178,-3e-06,-6.1e-05,0.0,0.0,0.0,0.0
1566236763999292989,-2e-06,-6e-05,0.0,0.0,0.0,0.0
1566236764002823570,-2e-06,-6e-05,0.0,0.0,0.0,0.0
1566236764006864721,-3e-06,-5.7e-05,0.0,0.0,0.0,0.0
1566236764010884457,-1e-06,-5.6e-05,0.0,0.0,0.0,0.0
1566236764014937725,-3e-06,-5.5e-05,0.0,0.0,0.0,0.0
1566236764019028100,-4e-06,-6e-05,0.0,0.0,0.0,0.0
1566236764022904917,-1e-06,-6.2e-05,0.0,0.0,0.0,0.0
1566236764026738024,-2e-06,-5.8e-05,0.0,0.0,0.0,0.0
1566236764030871466,-3e-06,-5.7e-05,0.0,0.0,0.0,0.0
1566236764034874017,-1e-06,-5.7e-05,0.0,0.0,0.0,0.0
1566236764038817424,-1e-06,-5.5e-05,0.0,0.0,0.0,0.0
1566236764042918933,-1e-06,-5.7e-05,0.0,0.0,0.0,0.0
1566236764046928684,-3e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236764051003055,0.0,-5.7e-05,0.0,0.0,0.0,0.0
1566236764054996754,0.0,-5.8e-05,0.0,0.0,0.0,0.0
1566236764058945153,1e-06,-6.2e-05,0.0,0.0,0.0,0.0
1566236764062828680,1e-06,-6.2e-05,0.0,0.0,0.0,0.0
1566236764066934180,-1e-06,-6.1e-05,0.0,0.0,0.0,0.0
1566236764070682171,-2e-06,-6.2e-05,0.0,0.0,0.0,0.0
1566236764074701044,-1e-06,-5.7e-05,0.0,0.0,0.0,0.0
1566236764079053335,-1e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236764083044617,0.0,-6.3e-05,0.0,0.0,0.0,0.0
1566236764086961910,1e-06,-6.1e-05,0.0,0.0,0.0,0.0
1566236764091069690,1e-06,-6e-05,0.0,0.0,0.0,0.0
1566236764095332261,-3e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236764098777877,-2e-06,-5.7e-05,0.0,0.0,0.0,0.0
1566236764102779575,-1e-06,-5.9e-05,0.0,0.0,0.0,0.0
1566236764106924156,1e-06,-6.2e-05,0.0,0.0,0.0,0.0
1566236764111092263,0.0,-6e-05,0.0,0.0,0.0,0.0
1566236764114709335,-1e-06,-6.3e-05,0.0,0.0,0.0,0.0
1566236764118739212,0.0,-6.1e-05,0.0,0.0,0.0,0.0
1566236764122746987,-1e-06,-5.7e-05,0.0,0.0,0.0,0.0
1566236764126959996,0.0,-5.9e-05,0.0,0.0,0.0,0.0
1566236764130730538,0.0,-6e-05,0.0,0.0,0.0,0.0
1566236764134861986,0.0,-5.9e-05,0.0,0.0,0.0,0.0
1566236764139001757,-1e-06,-5.8e-05,0.0,0.0,0.0,0.0
1566236764142833540,-3e-06,-5.8e-05,0.0,0.0,0.0,0.0
1566236764148736896,-3e-06,-6.3e-05,0.0,0.0,0.0,0.0
1566236764150815937,-3e-06,-6e-05,0.0,0.0,0.0,0.0
1566236764154786144,-1e-06,-6e-05,0.0,0.0,0.0,0.0
1566236764158729741,0.0,-6.5e-05,0.0,0.0,0.0,0.0
1566236764162814808,-3e-06,-6.3e-05,0.0,0.0,0.0,0.0
1566236764166706878,-2e-06,-6.2e-05,0.0,0.0,0.0,0.0
1566236764170937158,0.0,-5.7e-05,0.0,0.0,0.0,0.0
1566236764174774863,-3e-06,-5.8e-05,0.0,0.0,0.0,0.0
1566236764178773019,-2e-06,-5.7e-05,0.0,0.0,0.0,0.0
1566236764182830846,-1e-06,-6e-05,0.0,0.0,0.0,0.0
1566236764186917087,-1e-06,-6e-05,0.0,0.0,0.0,0.0
1566236764190800828,-1e-06,-5.8e-05,0.0,0.0,0.0,0.0
1566236764194839105,0.0,-6e-05,0.0,0.0,0.0,0.0
1566236764202792386,0.0,-5.8e-05,0.0,0.0,0.0,0.0
