%time,field.Fx,field.Fy,field.Fz,field.Tx,field.Ty,field.Tz
1566600411365983989,0.000550588096341,-0.000277600880502,-0.00142962904461,0.0156362571945,-0.00593472904088,-0.000422998711922
1566600411386570291,0.00036812643667,-0.000321048943318,-0.0017365385663,0.0175668795565,-0.00854010807542,-0.000202573806293
1566600411405940250,0.000138790975936,-0.000238189861474,-0.00162706246905,0.0129523706293,-0.00395671050776,-0.000706907797188
1566600411426642071,0.000269059993631,8.23804260709e-05,-0.00114609673815,0.00241081824705,-0.00440122087362,-0.000862313169659
1566600411445910900,0.000327022076114,-0.000416114912456,-0.000965549658658,0.00645451065025,-0.00467688948972,-0.00273303733654
1566600411466140676,-9.79582644306e-06,-0.000333362782362,-0.000325096337268,0.00771186741845,-0.00269020344577,-0.000252595024082
1566600411485990693,0.000163457503642,-0.000701846131027,-0.000733152498692,0.00262773783282,-0.000435058202475,-0.000910346365816
1566600411506823329,0.000341438906323,2.37434316715e-05,-0.000948651503268,-0.00086343179581,-0.00197515403308,-8.70285305136e-05
1566600411525865875,0.000143545116753,0.00010552959711,-0.00147573228287,0.00764682506304,-0.0057906183575,-0.00130823633407
1566600411545755364,0.000110014491095,0.000332890970947,-0.00130527995598,0.00940426925441,-0.00479042412938,-2.66084403996e-05
1566600411565804658,0.000508036717318,0.000137156864473,-0.00179463601138,0.0118264161972,-0.000308115081581,0.000328547961589
1566600411586331369,0.000753138026885,-4.47608736573e-05,-0.00117597908562,-0.00254561124741,0.00533337815733,0.00134697794446
1566600411605832788,0.000555857528311,0.00023436203057,-0.000536420833979,-0.0142577144624,0.00370266564657,0.00167208401297
1566600411625833817,0.000273629651809,0.000289787700222,-0.000395549102481,-0.0134794062919,0.000892176351832,-0.000290287837811
1566600411645819416,0.000131780129291,0.000171551581976,1.65537131006e-05,-0.0128944052868,-0.00358173992498,-0.00296087607084
1566600411666517400,4.95003424201e-05,-3.84935706017e-05,-0.000789312852688,-0.0107485642392,-0.00214459053761,-0.00290236596755
1566600411686807531,0.000481903140751,-0.000324040770692,-0.00118639340675,0.0107091959017,-0.00549354379907,-0.00199403960123
1566600411706527577,0.000409466474002,-0.000327164394486,-0.00126636580978,0.0139943382821,-0.00557466662772,-0.00138868974577
1566600411725913130,0.000241962902805,-0.000390145205804,-0.00237441740221,0.0188104267655,-0.00755394712393,0.000285802241656
1566600411746201461,0.000196310339053,0.000301217776659,-0.000993980929116,0.00693773305099,-0.00871942592611,0.000479835639157
1566600411765888922,0.000287255655882,0.000100837929938,-0.000947393219739,0.00254618369707,0.00193435082861,0.00245553295398
1566600411785834637,0.000225990618801,-0.000144606740784,8.00095583589e-05,-0.00186701056924,0.00293713894266,0.000115145119244
1566600411806791248,0.000298861638783,-0.000307486438504,-0.000139879677864,-0.0128077981769,0.00270164841669,-0.000378298354079
1566600411825961091,0.00035674349614,8.57861164885e-05,-0.000138122853106,-0.0127145671204,0.00537934254414,-7.97229078342e-05
1566600411846171768,4.21925037943e-05,-7.25826848881e-06,-0.000530727308385,0.000768029209839,-0.00574058218619,-0.00373120961229
1566600411866138105,0.000211349095098,-0.000202183118482,-0.00164423808809,0.0182609172273,-0.0053795364117,0.00045448549146
1566600411886723603,0.000251340007012,-8.72875419778e-05,-0.00124237615121,0.0129109814094,-0.0076467807206,-0.00170495046318
1566600411906411763,0.000341049126047,7.71968979913e-05,-0.00197018221084,0.0195404281552,-0.0032797509257,0.000890398757892
1566600411926725005,0.000180735783698,0.00027184833141,-0.00107489419309,0.00355993454756,-0.00360321001146,-0.000532202800904
1566600411946137777,0.000421399761633,0.000305927372099,8.33856474001e-05,-0.0105802824615,0.00119478647058,0.00140870489907
1566600411965856289,0.000328446940278,6.93949714846e-05,-0.000615488496042,-0.0147782172879,0.0043729592706,-0.000546263002635
1566600411986806837,0.000165329934927,-0.000103476247164,4.65775019464e-06,-0.0110614691395,-0.000203452941738,-0.00286338990726
1566600412006740423,0.00042144036049,-0.000440425585581,-0.00123381466628,0.00335889301661,-0.00246264178332,-0.00172472844448
1566600412026216101,-9.49316902513e-05,-9.53395880895e-05,-0.000637775808434,0.0124056020278,-0.00824037607239,-0.000627002461434
1566600412046310421,7.09266360469e-05,4.64719456676e-05,-0.00206624076356,0.0163802229256,-0.00744814912083,5.37394245674e-05
1566600412065918773,0.000271906393355,-1.90342281372e-05,-0.00129892353387,0.0165284379473,-0.00640578745692,0.00122518025973
1566600412087003362,0.000361866227354,-0.000259391176203,-0.00190475177573,0.0139062590644,-0.00412622252331,-0.000637530235483
1566600412106236850,0.000519302871719,-0.000211534660521,-5.54021370044e-05,-1.84973762409e-05,0.00269639357282,0.00113344962797
1566600412125790714,0.000216593703876,-0.000165652694117,-0.000752438190894,-0.000692277619027,-0.00370053005001,-0.00150937244927
1566600412147238325,-8.91704413361e-05,-3.54997040061e-05,-0.000243300788605,-0.00328236748363,-0.00496176781198,-0.00128712490129
1566600412166303230,0.000198441603073,-7.34535365044e-05,-0.000230580778429,-0.00622992346024,0.00177316346116,-0.000280496153195
1566600412185802564,4.06798735586e-05,6.82358497828e-05,-0.000728648659795,0.000139165012497,-0.00416711844221,-0.00191678237658
1566600412206676320,4.91351969885e-05,-0.000142886596615,-0.00131711588915,0.0154289727405,-0.00701726333216,-0.00173329812216
1566600412226696194,0.000446378634041,-0.000174202784405,-0.00199845534125,0.0182512265106,-0.00399702401628,-0.00109303261191
1566600412245796957,0.000565716732194,0.000213142450162,-0.00150854908858,0.0128719121907,-0.00502800462162,-0.000395198712454
1566600412266723029,0.000492057467999,0.000276615215702,-0.0012167330709,-0.00118381759916,-0.000841862352541,0.000580272108897
1566600412286385891,0.000329704459255,0.000235310920282,-0.000310079669954,-0.0112571388022,0.00266525661216,0.00118773394889
1566600412306541817,3.72074455443e-05,-0.000149508367481,0.000555162475327,-0.0087078615444,0.00246979381121,0.00063119883134
1566600412326763443,0.00018013403475,-7.96531906596e-05,-0.00045520479833,-0.00697821884655,0.00202988206824,0.00100740468934
1566600412346653658,-4.45539033484e-05,-0.000281285702976,0.000467250488831,0.00567149464556,-0.00788558336765,0.000793678108068
1566600412366193883,7.90643725903e-05,-0.000509905823682,-0.00191524020109,0.0181318915056,-0.00660054167022,-0.000332136525216
1566600412385745339,0.000466185069995,-0.000330908184116,-0.000663364007189,0.0117881028209,-0.00312069841838,0.00231876150638
1566600412405968263,8.76321934597e-05,-0.000100029156128,-0.0015066977887,0.0191946531768,-0.00431415004053,0.0011162395109
1566600412426057453,0.000571958660681,-3.72090816795e-05,-0.0017110623312,0.0107817862321,-0.00198010794386,0.000203667052674
1566600412446789324,0.000187462841063,0.000469616756404,-4.03345331364e-05,-0.00877698666276,-0.000878897814874,0.00158610512758
1566600412466633275,0.000238993337056,0.000146290131253,-0.000846389628555,-0.00747237220253,-0.000126191551113,-0.000749711982858
1566600412485940573,0.000164138940234,0.000274370318414,0.000174623928534,-0.0176512672776,0.000568318935661,-0.000952090949727
1566600412506181729,0.000225563555529,-7.35259806232e-05,3.1748716536e-05,-0.00749418867651,0.00145376532514,-0.000722462094941
1566600412526378064,0.00042752900421,0.00023632372222,-0.000213347448778,-0.00295579203301,0.00436772473745,-0.00115614923357
1566600412546064937,0.000307284462657,0.000139999885523,-0.000824514834202,0.00626402153462,-0.00203046472604,0.000872670638737
1566600412566786338,0.000242669856624,0.000164063648095,-0.00124602536027,0.0119472095662,-0.00473041659615,0.000513400975434
1566600412586248639,0.000215826250022,0.000265186812324,-0.00205011206878,0.0159437030692,-0.00939481685224,-0.000954080427474
1566600412605975333,0.000182370313787,6.98069262191e-05,-0.000508024919817,0.00643557891622,-0.00457451136349,0.000419504293984
1566600412626154606,0.000350057474581,-0.000149556000994,-0.00144720575538,0.00039722398267,-0.00140898074386,-0.00125232748572
1566600412646766258,0.000333517251976,-0.000351454345464,0.000252807490127,-0.00119266754225,0.0025320497215,-0.000261536831667
1566600412666338343,0.000231907689597,-0.0003234731206,-0.00058328972668,-0.00261120351776,-0.00216853889357,-0.00049006621855
1566600412685902482,0.000173171375505,-0.000379264122603,-0.000916455723392,0.00743948407145,-0.00561668336315,-0.00262756312364
1566600412706386469,7.61188690074e-05,3.58784690799e-05,-0.00101676446883,0.0127110957191,-0.00807697761806,-0.00110912068971
1566600412726605202,0.000208845379748,-0.000174656870176,-0.00153929457666,0.0152521260453,-0.00645430261345,8.4793617472e-05
1566600412746287915,0.000447236202363,0.000110797080761,-0.000902257701572,0.00915976163659,-0.00388463360004,0.00357826743854
1566600412766055952,0.000484711458705,2.04550379326e-05,-0.00124251354545,0.00844442860624,-0.00504945988265,0.000638702285876
1566600412786142348,0.000527751969812,0.000291848866773,-0.00123512817325,-0.00800610430024,0.0062680981464,0.00151631408651
1566600412806591355,7.94896805972e-05,0.000218808109245,0.000421825255613,-0.0148230843438,0.00166303458087,-0.000753231153425
1566600412826186093,0.000175991875693,-0.000214219675564,-0.000736317340924,-0.00698155939188,0.000855231432995,-0.00232988486725
1566600412845820605,0.000353310257755,-0.000102769931981,-0.000197376235911,-0.00794203215347,0.00195841316204,-0.00201658274355
1566600412865971218,0.000160857782753,0.000138549905688,-0.00054976511991,-0.00297286851119,-0.000873511726249,-0.00149577279571
1566600412886244091,0.000210186238214,0.00013988490155,-0.00192388587075,0.0126733184701,-0.00591506755871,-0.000406157582389
1566600412906689749,4.81151808849e-05,0.000134553695032,-0.000879318049011,0.0076032904169,-0.00786271164771,-0.000761007763159
1566600412926749102,0.000534481345242,-9.5415996321e-05,-0.00203047896309,0.0138268730074,-0.0025457854183,0.00136480987052
1566600412946646276,0.000334667965722,-0.000238392296126,-0.000490000446237,0.00897404505127,-0.00227659348959,0.00239991449722
1566600412966269637,0.000376550521619,-0.000145985869037,-0.000362573592669,0.00122300710396,0.000295077920257,0.00232718921112
1566600412986693566,0.000261126300111,-5.52492082877e-05,-0.000940780783884,0.00241303375379,-0.00298304245531,-0.0013228688178
1566600413005938550,-0.000101462986399,-7.77419074857e-05,-0.000539283777263,-0.0060481303327,-0.00186147535852,-0.000853143734773
1566600413028996151,-0.000186420434106,-0.00031891678918,-0.000924848515293,0.00452066408225,-0.00696950699949,-0.00169773003764
1566600413046270216,0.000242717292777,-0.000420588342238,-0.000282538707453,0.0116660924406,-0.0097359392138,-0.00135818465178
1566600413066008083,0.000571466417831,-0.000145199867347,-0.00161300086642,0.0147454519261,-0.00235084354622,0.00167730791087
1566600413085761891,0.000323094102706,5.41303018063e-05,-0.0015366747891,0.0151503595734,-0.00524417909034,0.000262107845313
1566600413106732732,0.000346593306119,7.53399226857e-05,-0.00162486767709,0.0106034651796,-0.00526961114157,-0.000735562893579
1566600413126480818,0.000609280855911,0.000562543699891,-0.000795066782548,-0.00864038549777,0.0013926490467,0.000522745108612
1566600413145913522,0.000375051297594,0.000561931349799,-0.000294899775992,-0.0190155103047,0.00319051848146,0.000561439690582
1566600413166603842,0.000446553069896,0.00021908457259,0.000585343239566,-0.0230750861601,0.00527966460587,7.96756647369e-05
1566600413188180945,0.000650954211751,0.000274158108961,-0.000394116584785,-0.0163805213439,0.00442312081444,-0.000879154780763
1566600413206411195,0.000336862418057,6.02325326724e-05,-0.000487889666003,-0.0038466027065,-0.000895961091539,-0.000296542534289
1566600413225955277,-3.10322652435e-05,8.67639052308e-05,-0.0014771308768,0.0105171572858,-0.00904507609021,-0.00110850085567
1566600413246815634,6.7333813612e-05,-7.27925412784e-05,-0.00191925778602,0.0203083822721,-0.0081835134409,-0.000772382669831
1566600413266746342,0.000426856381831,-0.000121737767237,-0.0013358068663,0.0152622262691,-0.00497117501405,0.00120723213041
1566600413286641375,0.000223810324934,-0.000294184199889,-0.0013156143782,0.0137288266274,-0.00254358040097,0.00213459348806
1566600413306266894,-9.02733241954e-06,-3.68858601538e-06,-0.00106991686749,0.00742095341965,-0.00439692574924,-0.000485159803875
1566600413325897683,0.000412371246321,-0.000263364796725,-0.000737847800541,0.00183191271185,-0.000262795130152,0.000591296179028
1566600413345773042,7.45659348995e-06,-0.000357425944201,-0.000625896594673,-0.00211932747308,-0.00474908527683,-0.000930529353883
1566600413365808539,-5.93534393614e-05,-0.000176400624191,-0.000638578026215,-0.000367592429713,-0.00268708850051,0.00015522459898
1566600413386786655,0.000271461574753,-0.000449556421559,-0.000911372079937,0.0111388241473,-0.00438350095941,-0.0011131348019
1566600413406771450,0.000237449697753,4.05653739902e-05,-0.00194837882605,0.0125517443127,-0.00540979949005,-0.00157331891664
1566600413426903733,0.000423580430899,0.000185837639559,-0.00140539189662,0.00943390009717,-0.00629761959786,0.000135668901304
1566600413446628177,0.000302569825233,0.00023742078428,-0.00161284536601,0.0116944694754,-0.0043647692483,0.000553126870409
1566600413465885208,0.000433330264583,-0.000120447402171,-0.000551157048164,-0.00166668930245,0.00317595042889,0.00209288811578
1566600413485951045,0.000320013468874,0.000383032437313,0.000209297852068,-0.0190615994741,0.00536887969397,0.00143254679265
1566600413505798527,0.000334350869357,8.24750857858e-05,-0.000549591428876,-0.0189024509972,0.00391348879606,-0.000468673303452
1566600413526270290,-1.89342745812e-05,0.000499680280155,0.000656184880272,-0.0192738570702,0.00226241131658,-0.000167285919595
1566600413545817847,0.00019937146499,-0.000143444148158,-0.00118048308398,0.000622032462318,-0.00105674734823,-0.000364240710484
1566600413565852273,-8.60838835293e-05,-0.000186127385795,-0.000978472093112,0.0181701653934,-0.00934009680876,0.000401336341687
1566600413587240312,0.000432833149211,-0.00012537161626,-0.00173742733799,0.0155990095407,-0.0059364293227,0.000956109862283
1566600413606694559,0.000589013594654,-0.000358683728851,-0.00187904903939,0.0145531885022,-0.00312294573478,0.000505455733959
1566600413632205358,0.000366517653668,0.000139445155909,-0.000286911824587,0.00313490515948,-0.000747990390683,0.00177524082783
1566600413649959033,9.09036383878e-05,-1.37508963186e-05,-0.00114526541746,-0.00161012299084,-0.00203681472052,-0.000752579857515
1566600413666593293,0.000202246681954,0.000128619234053,-0.000857624686785,-0.000391338096744,-0.00692112996401,-0.00200609001907
1566600413686437963,-0.000354002888328,-0.000746144651496,-0.000326763875713,0.00541762918966,-0.00726350051569,-0.000404283617192
1566600413706005858,0.000304422965695,3.96615653695e-05,-0.000734868924939,-0.00946998702744,-0.00328390398141,-0.00114522054381
1566600413726020862,0.000285632312351,-0.000101151247735,-0.000881355690477,0.00687620124746,-0.0080142597504,-0.00177850576426
1566600413746041402,0.000562463635457,0.000326108619762,-0.00142383699228,0.0139644696708,-0.00287223160442,0.000443116943019
1566600413766533782,0.000514062032912,-0.000125344765658,-0.00161027263158,0.0141655206868,-0.0040465179581,0.000691219590916
1566600413786576548,0.000424351368914,-0.000123711640047,-0.00114117753818,0.00808571782786,-0.00426466845662,0.0016945032344
1566600413806472151,0.000329728981852,0.000193514904513,-0.000988611499123,-0.00263582975393,-0.00335529987391,0.000831883347156
1566600413826458250,0.000201317956459,0.000350334630473,-0.000264510961801,-0.00957640673256,-0.00332169754471,0.000373620045473
1566600413846484815,0.00024765004033,0.00011872795868,-0.000163534398249,-0.0111478815951,-0.00150000218558,0.000115338323814
1566600413866348182,0.000492131738639,5.09460763148e-05,0.00019208317709,-0.0135285847746,0.00651824294906,0.00152422335413
1566600413886218876,0.000383169231203,-3.77765936433e-05,-0.000197974929841,-0.00534111500255,0.00326213602281,0.0018621113272
1566600413905972698,2.26501232565e-05,-0.0004616493432,-0.00129849612963,0.0183995313739,-0.00873350110549,0.000337093042379
1566600413925911221,3.2713882065e-05,-5.14058923072e-05,-0.00126908003438,0.0169812596608,-0.013155107354,-0.00121708469893
1566600413946178982,0.000444132009909,1.01673587304e-05,-0.00116815756456,0.0121831247974,-0.00509265248044,0.00225992017644
1566600413965914749,0.000463317290057,2.24445816488e-05,-0.00101534445612,0.00369984805168,-7.21422634554e-06,0.000892541034663
1566600413985800088,0.000299180967633,-0.000269521328097,-0.00085995935585,-0.00138505536278,-0.000943234714056,-0.000200562922859
1566600414006188547,0.00021572380241,-0.000287002471117,-0.000829190274907,-0.00117771457875,-0.00305219372391,-0.000723655460161
1566600414025858679,5.05837492485e-05,9.34546333327e-05,3.28777171382e-05,-0.00784588780636,-0.00257769000958,-0.00141750965447
1566600414047392766,0.000116418880994,-0.000192371267929,-0.000815237724021,-0.00384420289113,-0.00186349610547,2.7930622657e-05
1566600414066355698,0.000216416804723,-0.000197370801677,-0.000756961075211,0.011598777363,-0.00701043146294,-0.00164274221788
1566600414086788966,0.000506389262545,-6.31159084143e-05,-0.00214495359252,0.0150915127443,-0.00542739522369,-0.00109428491163
1566600414106566889,0.000686414844156,0.00041855678977,-0.00179303931149,0.0116460508799,-0.00537706466216,3.06479141784e-05
1566600414126419323,0.000100832815824,0.000452317927615,-0.00166830867935,0.00730193332167,-0.00865997628701,-0.00156870052019
1566600414146374184,0.000220764451594,0.000302647960763,-0.000827378314277,-0.00219096496163,-0.00289339467745,-0.000265086194879
1566600414166388759,0.000172659549315,4.74525538267e-05,0.000108877945274,-0.0101975829108,0.000143654171425,-0.000360929397974
1566600414186067498,0.000437107298737,-0.00018021641376,-0.000161150265935,-0.00927131802191,0.00217139275977,0.00105360283776
1566600414205941451,0.000431934211962,-0.000150929668055,-0.00067881051525,-0.00687761213958,-0.000448270123217,-0.000745543880996
1566600414226745584,0.000325030933323,-0.000218194731975,-0.000643992388854,0.00609894294571,-0.00645178107446,-0.000311787716301
1566600414246270487,-0.000177986009309,5.28187017966e-05,-0.00191566643109,0.0167606378544,-0.00976892211083,-0.000521352301615
1566600414268407373,-2.87250773396e-05,5.17131775893e-05,-0.00147167612601,0.0170864739344,-0.0111338312454,-0.00110621957291
1566600414285997590,0.000298305501295,-6.78053072962e-05,-0.0017333181074,0.014984287193,-0.00575792185998,-0.00092160467752
1566600414306063901,0.000911149646191,-8.05886224704e-05,-0.00139150684622,0.00211650062092,0.00160456510108,-0.000181088675339
1566600414325973489,0.000528051461059,-0.000217978985056,-0.000787165969201,-0.00307204970981,0.000516582602727,7.82856659552e-05
