%time,field0,field1,field2,field3,field4,field5
1566598174695454157,-1.4e-05,0.916208,0.0,0.0,0.0,0.0
1566598174697806066,-1.8e-05,0.916207,0.0,0.0,0.0,0.0
1566598174701786080,-1.3e-05,0.916208,0.0,0.0,0.0,0.0
1566598174705793779,-1.6e-05,0.916208,0.0,0.0,0.0,0.0
1566598174709781479,-1.2e-05,0.916207,0.0,0.0,0.0,0.0
1566598174715172799,-1.2e-05,0.916208,0.0,0.0,0.0,0.0
1566598174717859719,-1.3e-05,0.916207,0.0,0.0,0.0,0.0
1566598174721788712,-1.3e-05,0.916207,0.0,0.0,0.0,0.0
1566598174725920400,-1.2e-05,0.916207,0.0,0.0,0.0,0.0
1566598174729904216,-1.1e-05,0.916207,0.0,0.0,0.0,0.0
1566598174733740102,-1.2e-05,0.916207,0.0,0.0,0.0,0.0
1566598174738159122,-1.2e-05,0.916206,0.0,0.0,0.0,0.0
1566598174741855047,-9e-06,0.916208,0.0,0.0,0.0,0.0
1566598174745902963,-1.4e-05,0.916208,0.0,0.0,0.0,0.0
1566598174749913703,-1.1e-05,0.916207,0.0,0.0,0.0,0.0
1566598174753928484,-9e-06,0.916205,0.0,0.0,0.0,0.0
1566598174759240826,-1.2e-05,0.916206,0.0,0.0,0.0,0.0
1566598174761822065,-1e-05,0.916205,0.0,0.0,0.0,0.0
1566598174770124102,-1.4e-05,0.916207,0.0,0.0,0.0,0.0
1566598174772347401,-1.2e-05,0.916206,0.0,0.0,0.0,0.0
1566598174774906266,-1.2e-05,0.916206,0.0,0.0,0.0,0.0
1566598174777801994,-1.1e-05,0.916206,0.0,0.0,0.0,0.0
1566598174781892463,-1.2e-05,0.916207,0.0,0.0,0.0,0.0
1566598174785886391,-1.3e-05,0.916206,0.0,0.0,0.0,0.0
1566598174791399135,-1.2e-05,0.916208,0.0,0.0,0.0,0.0
1566598174793866034,-1.4e-05,0.916206,0.0,0.0,0.0,0.0
1566598174798353361,-1.3e-05,0.916208,0.0,0.0,0.0,0.0
1566598174801967333,-1.3e-05,0.916207,0.0,0.0,0.0,0.0
1566598174805652284,-1.2e-05,0.916206,0.0,0.0,0.0,0.0
1566598174809865043,-1.1e-05,0.916205,0.0,0.0,0.0,0.0
1566598174813789944,-9e-06,0.916209,0.0,0.0,0.0,0.0
1566598174818986677,-1.6e-05,0.916207,0.0,0.0,0.0,0.0
1566598174822331624,-1.5e-05,0.916206,0.0,0.0,0.0,0.0
1566598174826265303,-1.1e-05,0.916206,0.0,0.0,0.0,0.0
1566598174830017556,-1.2e-05,0.916209,0.0,0.0,0.0,0.0
1566598174833902039,-1.6e-05,0.916207,0.0,0.0,0.0,0.0
1566598174838038300,-1.5e-05,0.916207,0.0,0.0,0.0,0.0
1566598174842240366,-1.2e-05,0.916206,0.0,0.0,0.0,0.0
1566598174845862792,-1.3e-05,0.916208,0.0,0.0,0.0,0.0
1566598174849729610,-1.8e-05,0.916209,0.0,0.0,0.0,0.0
1566598174854693104,-1.6e-05,0.916209,0.0,0.0,0.0,0.0
1566598174857638222,-1.2e-05,0.916206,0.0,0.0,0.0,0.0
1566598174861700095,-1e-05,0.916208,0.0,0.0,0.0,0.0
1566598174866076906,-1.1e-05,0.916206,0.0,0.0,0.0,0.0
1566598174869759257,-1.2e-05,0.916208,0.0,0.0,0.0,0.0
1566598174873795317,-1.6e-05,0.916208,0.0,0.0,0.0,0.0
1566598174877918871,-1.5e-05,0.91621,0.0,0.0,0.0,0.0
1566598174882013747,-1.4e-05,0.916205,0.0,0.0,0.0,0.0
