%time,field0,field1,field2,field3,field4,field5
1566251606855499190,3.2e-05,-1.5e-05,0.0,0.0,0.0,0.0
1566251606858519455,3.4e-05,-1.4e-05,0.0,0.0,0.0,0.0
1566251606862080679,2.9e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251606866246210,2.8e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251606870156229,3.1e-05,-1.2e-05,0.0,0.0,0.0,0.0
1566251606876862922,2.8e-05,-1e-05,0.0,0.0,0.0,0.0
1566251606879216132,3.1e-05,-8e-06,0.0,0.0,0.0,0.0
1566251606882221950,3.2e-05,-8e-06,0.0,0.0,0.0,0.0
1566251606886175897,3.2e-05,-1.2e-05,0.0,0.0,0.0,0.0
1566251606890020792,3.1e-05,-1.3e-05,0.0,0.0,0.0,0.0
1566251606894355559,2.8e-05,-1.3e-05,0.0,0.0,0.0,0.0
1566251606898458425,3.1e-05,-1.4e-05,0.0,0.0,0.0,0.0
1566251606902126053,2.7e-05,-1.5e-05,0.0,0.0,0.0,0.0
1566251606906424292,2.9e-05,-9e-06,0.0,0.0,0.0,0.0
1566251606910623057,3.1e-05,-1.3e-05,0.0,0.0,0.0,0.0
1566251606915281262,3.1e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251606918281582,3.1e-05,-1.3e-05,0.0,0.0,0.0,0.0
1566251606922052830,3.3e-05,-1.3e-05,0.0,0.0,0.0,0.0
1566251606926143429,3.1e-05,-1.3e-05,0.0,0.0,0.0,0.0
1566251606930211996,3.1e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251606934398377,3e-05,-8e-06,0.0,0.0,0.0,0.0
1566251606938216180,2.6e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251606942136080,2.7e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251606946128674,3.2e-05,-1.3e-05,0.0,0.0,0.0,0.0
1566251606950110783,2.5e-05,-1e-05,0.0,0.0,0.0,0.0
1566251606953977337,2.8e-05,-8e-06,0.0,0.0,0.0,0.0
1566251606957876543,2.9e-05,-1e-05,0.0,0.0,0.0,0.0
1566251606961927160,2.8e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251606966060343,2.7e-05,-1.3e-05,0.0,0.0,0.0,0.0
1566251606970269639,3.1e-05,-1.3e-05,0.0,0.0,0.0,0.0
1566251606974007720,3.2e-05,-1.2e-05,0.0,0.0,0.0,0.0
1566251606978286447,2.9e-05,-1.2e-05,0.0,0.0,0.0,0.0
1566251606982005423,2.8e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251606986061816,2.8e-05,-1.4e-05,0.0,0.0,0.0,0.0
1566251606990101600,3e-05,-9e-06,0.0,0.0,0.0,0.0
1566251606994123536,3e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251606998071846,2.8e-05,-9e-06,0.0,0.0,0.0,0.0
1566251607002194144,3e-05,-6e-06,0.0,0.0,0.0,0.0
1566251607006218418,2.4e-05,-7e-06,0.0,0.0,0.0,0.0
1566251607009870067,2.6e-05,-1.2e-05,0.0,0.0,0.0,0.0
1566251607013867189,3.1e-05,-8e-06,0.0,0.0,0.0,0.0
1566251607018145124,3.4e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251607022150363,3.2e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251607026080206,3.2e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251607029831990,2.7e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251607033926026,3.2e-05,-1e-05,0.0,0.0,0.0,0.0
1566251607038535389,3.4e-05,-8e-06,0.0,0.0,0.0,0.0
1566251607042072396,3.1e-05,-8e-06,0.0,0.0,0.0,0.0
1566251607046136301,3e-05,-1.3e-05,0.0,0.0,0.0,0.0
1566251607052082732,2.9e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251607056208115,2.9e-05,-1e-05,0.0,0.0,0.0,0.0
1566251607058470880,3.2e-05,-7e-06,0.0,0.0,0.0,0.0
1566251607062149099,3.2e-05,-1e-05,0.0,0.0,0.0,0.0
1566251607067345259,3.1e-05,-1.2e-05,0.0,0.0,0.0,0.0
1566251607070185460,2.8e-05,-8e-06,0.0,0.0,0.0,0.0
1566251607074093270,2.7e-05,-8e-06,0.0,0.0,0.0,0.0
1566251607077997672,2.5e-05,-1e-05,0.0,0.0,0.0,0.0
1566251607082013007,3e-05,-9e-06,0.0,0.0,0.0,0.0
1566251607086048026,2.6e-05,-1.2e-05,0.0,0.0,0.0,0.0
1566251607093469885,2.8e-05,-1e-05,0.0,0.0,0.0,0.0
1566251607095955439,3.1e-05,-1e-05,0.0,0.0,0.0,0.0
1566251607098247491,3e-05,-7e-06,0.0,0.0,0.0,0.0
1566251607102942213,2.9e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251607106142543,2.8e-05,-9e-06,0.0,0.0,0.0,0.0
1566251607110087578,2.9e-05,-8e-06,0.0,0.0,0.0,0.0
1566251607113808077,2.9e-05,-9e-06,0.0,0.0,0.0,0.0
1566251607117944667,2.8e-05,-1.3e-05,0.0,0.0,0.0,0.0
1566251607122098231,3e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251607126065846,3e-05,-1e-05,0.0,0.0,0.0,0.0
1566251607130060096,3.1e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251607133939879,3e-05,-1.2e-05,0.0,0.0,0.0,0.0
1566251607137956899,2.9e-05,-1.1e-05,0.0,0.0,0.0,0.0
1566251607142010519,2.8e-05,-1.2e-05,0.0,0.0,0.0,0.0
1566251607146087255,2.9e-05,-1e-05,0.0,0.0,0.0,0.0
1566251607150171847,3.3e-05,-7e-06,0.0,0.0,0.0,0.0
1566251607154181511,2.9e-05,-7e-06,0.0,0.0,0.0,0.0
1566251607159671592,2.7e-05,-1.2e-05,0.0,0.0,0.0,0.0
1566251607162123813,2.6e-05,-1.2e-05,0.0,0.0,0.0,0.0
1566251607166006813,2.5e-05,-1e-05,0.0,0.0,0.0,0.0
1566251607170151309,2.8e-05,-9e-06,0.0,0.0,0.0,0.0
1566251607174183897,2.7e-05,-1e-05,0.0,0.0,0.0,0.0
1566251607178091952,3.2e-05,-9e-06,0.0,0.0,0.0,0.0
1566251607182121535,3e-05,-1e-05,0.0,0.0,0.0,0.0
1566251607185755738,3.3e-05,-8e-06,0.0,0.0,0.0,0.0
