%time,field0,field1,field2,field3,field4,field5
1566498383250374781,-3.5e-05,8.9e-05,0.0,0.0,0.0,0.0
1566498383252106449,-3.8e-05,9.3e-05,0.0,0.0,0.0,0.0
1566498383255746885,-3.7e-05,8.8e-05,0.0,0.0,0.0,0.0
1566498383259780216,-3.7e-05,8.9e-05,0.0,0.0,0.0,0.0
1566498383263917614,-4.1e-05,9e-05,0.0,0.0,0.0,0.0
1566498383268069566,-3.5e-05,8.7e-05,0.0,0.0,0.0,0.0
1566498383271943550,-3.7e-05,9.1e-05,0.0,0.0,0.0,0.0
1566498383275735415,-4e-05,8.5e-05,0.0,0.0,0.0,0.0
1566498383279653381,-3.7e-05,8.5e-05,0.0,0.0,0.0,0.0
1566498383283813044,-3.7e-05,8.8e-05,0.0,0.0,0.0,0.0
1566498383287758762,-3.8e-05,8.8e-05,0.0,0.0,0.0,0.0
1566498383291746943,-3.6e-05,9.2e-05,0.0,0.0,0.0,0.0
1566498383295661368,-3.9e-05,9e-05,0.0,0.0,0.0,0.0
1566498383299929135,-3.8e-05,9.3e-05,0.0,0.0,0.0,0.0
1566498383303700477,-3.8e-05,8.8e-05,0.0,0.0,0.0,0.0
1566498383307591994,-3.6e-05,9.1e-05,0.0,0.0,0.0,0.0
1566498383311438292,-3.3e-05,8.7e-05,0.0,0.0,0.0,0.0
1566498383315614269,-3.6e-05,9e-05,0.0,0.0,0.0,0.0
1566498383319844471,-3.8e-05,9.1e-05,0.0,0.0,0.0,0.0
1566498383323628581,-3.6e-05,8.8e-05,0.0,0.0,0.0,0.0
1566498383327603632,-3.3e-05,9e-05,0.0,0.0,0.0,0.0
1566498383332302165,-3.5e-05,9.1e-05,0.0,0.0,0.0,0.0
1566498383336474864,-3.5e-05,8.7e-05,0.0,0.0,0.0,0.0
1566498383339645188,-3.5e-05,8.8e-05,0.0,0.0,0.0,0.0
1566498383343719447,-3.6e-05,8.5e-05,0.0,0.0,0.0,0.0
1566498383347683151,-3.4e-05,8.7e-05,0.0,0.0,0.0,0.0
1566498383351661725,-3.3e-05,8.8e-05,0.0,0.0,0.0,0.0
