%time,field0,field1,field2,field3,field4,field5
1566501342061893022,1.8e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342066078487,1.8e-05,2.7e-05,0.0,0.0,0.0,0.0
1566501342069853862,1.2e-05,2.7e-05,0.0,0.0,0.0,0.0
1566501342073976156,1.7e-05,2.9e-05,0.0,0.0,0.0,0.0
1566501342077875789,1.6e-05,2.9e-05,0.0,0.0,0.0,0.0
1566501342082028947,1.6e-05,2.7e-05,0.0,0.0,0.0,0.0
1566501342085895694,1.6e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342090154457,1.6e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342094017507,1.8e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342098051848,1.6e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342101991655,1.6e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342109441733,1.6e-05,2.9e-05,0.0,0.0,0.0,0.0
1566501342111757121,1.4e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342114008233,1.4e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342118015938,1.5e-05,2.1e-05,0.0,0.0,0.0,0.0
1566501342122003933,1.6e-05,2.7e-05,0.0,0.0,0.0,0.0
1566501342125816918,1.7e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342130187417,1.7e-05,2.7e-05,0.0,0.0,0.0,0.0
1566501342137486811,1.5e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342139698354,1.4e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342142052931,1.4e-05,2e-05,0.0,0.0,0.0,0.0
1566501342145826695,1.5e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342150796151,1.2e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342154074361,1.2e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342157722304,1.4e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342161839915,1.7e-05,2.7e-05,0.0,0.0,0.0,0.0
1566501342165837345,1.7e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342170353668,1.7e-05,2.6e-05,0.0,0.0,0.0,0.0
1566501342173880096,1.8e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342177927529,1.8e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342181735991,1.8e-05,2.6e-05,0.0,0.0,0.0,0.0
1566501342185639929,1.7e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342189535834,1.6e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342193668728,1.5e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342197800593,1.8e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342201896684,1.7e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342207197048,1.6e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342209869398,1.9e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342213776881,1.6e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342217953012,1.4e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342221800921,1.9e-05,2.6e-05,0.0,0.0,0.0,0.0
1566501342225793799,1.8e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342229931787,1.4e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342234181827,1.6e-05,2e-05,0.0,0.0,0.0,0.0
1566501342242177819,1.6e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342244421146,1.6e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342246707557,1.7e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342250341032,1.6e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342253898500,1.9e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342257762559,1.6e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342262272077,1.6e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342265902437,1.7e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342269828345,1.4e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342274020126,1.7e-05,2.1e-05,0.0,0.0,0.0,0.0
1566501342277705359,1.8e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342281819423,1.8e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342285947952,1.7e-05,2.1e-05,0.0,0.0,0.0,0.0
1566501342290145887,1.5e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342293992530,1.4e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342300823981,1.2e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342301770778,1.5e-05,1.8e-05,0.0,0.0,0.0,0.0
1566501342305840214,1.7e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342309906905,1.6e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342317517651,1.5e-05,2.6e-05,0.0,0.0,0.0,0.0
1566501342319933322,1.8e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342321980929,1.7e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342325713819,1.4e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342330073981,1.6e-05,2e-05,0.0,0.0,0.0,0.0
1566501342334051314,1.5e-05,2.1e-05,0.0,0.0,0.0,0.0
1566501342337900100,1.4e-05,2.6e-05,0.0,0.0,0.0,0.0
1566501342341736941,1.8e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342346023441,1.5e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342350050576,1.6e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342353954947,1.6e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342358304652,1.4e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342364702604,1.7e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342366744388,1.5e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342370495552,1.5e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342374010180,1.3e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342378240953,1.8e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342381895064,1.5e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342385710803,1.9e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342389909916,1.7e-05,2e-05,0.0,0.0,0.0,0.0
1566501342393770583,1.6e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342398018482,1.8e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342401912973,1.7e-05,2.8e-05,0.0,0.0,0.0,0.0
1566501342405739518,1.8e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342409960470,1.7e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342413958867,1.8e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342417840407,2e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342422606031,1.6e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342425862892,1.6e-05,2e-05,0.0,0.0,0.0,0.0
1566501342430033117,1.8e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342433990172,1.8e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342438350893,1.5e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342441785994,1.6e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342445976434,1.5e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342450121394,1.6e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342454034272,1.3e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342457789856,1.5e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342461655143,1.2e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342465815437,1.2e-05,2.1e-05,0.0,0.0,0.0,0.0
1566501342469904774,1.4e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342474014874,1.5e-05,2.1e-05,0.0,0.0,0.0,0.0
1566501342477975980,1.6e-05,2e-05,0.0,0.0,0.0,0.0
1566501342481943183,1.6e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342485917839,1.5e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342492680335,1.4e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342493882584,1.3e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342497747532,1.6e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342502875249,1.3e-05,2.8e-05,0.0,0.0,0.0,0.0
1566501342505795846,1.3e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342509940881,1.4e-05,2.6e-05,0.0,0.0,0.0,0.0
1566501342513770434,1.5e-05,2.7e-05,0.0,0.0,0.0,0.0
1566501342518227427,1.5e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342521886128,1.6e-05,2.6e-05,0.0,0.0,0.0,0.0
1566501342525825720,1.6e-05,2.7e-05,0.0,0.0,0.0,0.0
1566501342529904074,1.3e-05,2.7e-05,0.0,0.0,0.0,0.0
1566501342533971464,1.6e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342537873655,1.5e-05,2.7e-05,0.0,0.0,0.0,0.0
1566501342542730541,1.2e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342545810883,1.5e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342549905134,1.2e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342553753675,1.4e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342557969554,1.3e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342562248645,1.7e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342565887571,1.5e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342569913971,1.8e-05,2.6e-05,0.0,0.0,0.0,0.0
1566501342573882868,1.7e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342577768749,1.5e-05,2.6e-05,0.0,0.0,0.0,0.0
1566501342581971017,1.2e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342585733218,1.6e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342589816466,1.6e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342593829825,1.9e-05,2.6e-05,0.0,0.0,0.0,0.0
1566501342598070952,1.8e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342601926804,1.9e-05,2.6e-05,0.0,0.0,0.0,0.0
1566501342607761151,1.3e-05,2.7e-05,0.0,0.0,0.0,0.0
1566501342609819263,1.5e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342613895469,1.6e-05,2.2e-05,0.0,0.0,0.0,0.0
1566501342617868070,1.6e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342621918455,1.5e-05,2.7e-05,0.0,0.0,0.0,0.0
1566501342625965224,1.6e-05,2.7e-05,0.0,0.0,0.0,0.0
1566501342630136973,1.5e-05,2.6e-05,0.0,0.0,0.0,0.0
1566501342633930005,1.7e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342638031738,1.7e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342641902584,1.6e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342645988916,1.7e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342649847650,1.6e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342653697108,1.3e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342657592191,1.3e-05,2.3e-05,0.0,0.0,0.0,0.0
1566501342661901750,1.7e-05,2.8e-05,0.0,0.0,0.0,0.0
1566501342665706747,1.5e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342669711135,1.5e-05,2.6e-05,0.0,0.0,0.0,0.0
1566501342673952057,1.5e-05,2.5e-05,0.0,0.0,0.0,0.0
1566501342677617479,1.5e-05,2.4e-05,0.0,0.0,0.0,0.0
1566501342682070115,1.6e-05,2.1e-05,0.0,0.0,0.0,0.0
1566501342688839234,1.6e-05,2.1e-05,0.0,0.0,0.0,0.0
