%time,field.x,field.y,field.z
1566249489795326489,-0.0,0.0,0.0
1566249489815460808,-0.0,0.0,0.0
1566249489835762887,-0.0,0.0,0.0
1566249489855789279,-0.0,0.0,0.0
1566249489874982171,-0.0,0.0,0.0
1566249489895167974,-0.0,0.0,0.0
1566249489916124141,-0.0,0.0,0.0
1566249489934644197,-0.0,0.0,0.0
1566249489955373200,-0.0,0.0,0.0
1566249489979199084,-0.0,0.0,0.0
1566249489995212866,-0.0,0.0,0.0
1566249490015276871,-0.0,0.0,0.0
1566249490034499852,-0.0,0.0,0.0
1566249490055688188,-0.0,0.0,0.0
1566249490074811909,-0.0,0.0,0.0
1566249490094903538,-0.0,0.0,0.0
1566249490115060174,-0.0,0.0,0.0
1566249490134166715,-0.0,0.0,0.0
1566249490154291898,-0.0,0.0,0.0
1566249490174347828,-0.0,0.0,0.0
1566249490194516911,-0.0,0.0,0.0
1566249490214632122,-0.0,0.0,0.0
1566249490234633347,-0.0,0.0,0.0
1566249490254763216,-0.0,0.0,0.0
1566249490274102422,-0.0,0.0,0.0
1566249490294069175,-0.0,0.0,0.0
1566249490314084587,-0.0,0.0,0.0
1566249490334469029,-0.0,0.0,0.0
1566249490353773006,-0.0,0.0,0.0
1566249490373839618,-0.0,0.0,0.0
1566249490393861077,-0.0,0.0,0.0
1566249490413991542,-0.0,0.0,0.0
1566249490435048937,-0.0,0.0,0.0
1566249490453652920,-0.0,0.0,0.0
1566249490473762072,-0.0,0.0,0.0
1566249490493939113,-0.0,0.0,0.0
1566249490514043849,-0.0,0.0,0.0
1566249490534056196,-0.0,0.0,0.0
1566249490554065970,-0.0,0.0,0.0
1566249490573255308,-0.0,0.0,0.0
1566249490593360421,-0.0,0.0,0.0
1566249490613436503,-0.0,0.0,0.0
1566249490633766394,-0.0,0.0,0.0
1566249490654039019,-0.0,0.0,0.0
1566249490673066556,-0.0,0.0,0.0
1566249490693903886,-0.0,0.0,0.0
1566249490713661066,-0.0,0.0,0.0
1566249490733900475,-0.0,0.0,0.0
1566249490752861350,-0.0,0.0,0.0
1566249490772908023,-0.0,0.0,0.0
1566249490793065644,-0.0,0.0,0.0
1566249490813258774,-0.0,0.0,0.0
1566249490832819213,-0.0,0.0,0.0
1566249490852962974,-0.0,0.0,0.0
1566249490873177140,-0.0,0.0,0.0
1566249490894010373,-0.0,0.0,0.0
1566249490913280396,-0.0,0.0,0.0
1566249490933274417,-0.0,0.0,0.0
1566249490952691946,-0.0,0.0,0.0
1566249490972610559,-0.0,0.0,0.0
1566249490992760436,-0.0,0.0,0.0
1566249491012860297,-0.0,0.0,0.0
1566249491033000037,-0.0,0.0,0.0
1566249491053126210,-0.0,0.0,0.0
1566249491072255311,-0.0,0.0,0.0
1566249491092406564,-0.0,0.0,0.0
1566249491112634840,-0.0,0.0,0.0
1566249491132699389,-0.0,0.0,0.0
1566249491153411711,-0.0,0.0,0.0
1566249491172521723,-0.0,0.0,0.0
1566249491192956892,-0.0,0.0,0.0
1566249491212880508,-0.0,0.0,0.0
1566249491232033451,-0.0,0.0,0.0
1566249491252073111,-0.0,0.0,0.0
1566249491272372951,-0.0,0.0,0.0
1566249491292542145,-0.0,0.0,0.0
1566249491312476072,-0.0,0.0,0.0
1566249491331492401,-0.0,0.0,0.0
1566249491351910820,-0.0,0.0,0.0
1566249491371757552,-0.0,0.0,0.0
1566249491392181966,-0.0,0.0,0.0
1566249491412290013,-0.0,0.0,0.0
1566249491432444564,-0.0,0.0,0.0
1566249491451355262,-0.0,0.0,0.0
1566249491471444671,-0.0,0.0,0.0
1566249491491773394,-0.0,0.0,0.0
1566249491511996296,-0.0,0.0,0.0
1566249491532108663,-0.0,0.0,0.0
1566249491551245350,-0.0,0.0,0.0
1566249491571431323,-0.0,0.0,0.0
1566249491591363333,-0.0,0.0,0.0
1566249491611481520,-0.0,0.0,0.0
1566249491631557161,-0.0,0.0,0.0
1566249491651701212,-0.0,0.0,0.0
1566249491671058785,-0.0,0.0,0.0
1566249491690951247,-0.0,0.0,0.0
1566249491711486645,-0.0,0.0,0.0
1566249491731550208,-0.0,0.0,0.0
1566249491751572988,-0.0,0.0,0.0
1566249491770678103,-0.0,0.0,0.0
1566249491790929334,-0.0,0.0,0.0
1566249491811001700,-0.0,0.0,0.0
1566249491831476890,-0.0,0.0,0.0
1566249491850694358,-0.0,0.0,0.0
1566249491871396235,-0.0,0.0,0.0
1566249491890795405,-0.0,0.0,0.0
1566249491910796430,-0.0,0.0,0.0
1566249491930938583,-0.0,0.0,0.0
1566249491950314913,-0.0,0.0,0.0
1566249491970589485,-0.0,0.0,0.0
1566249491990577463,-0.0,0.0,0.0
1566249492010719414,-0.0,0.0,0.0
1566249492031215604,-0.0,0.0,0.0
1566249492051156240,-0.0,0.0,0.0
1566249492071124456,-0.0,0.0,0.0
1566249492090396822,-0.0,0.0,0.0
1566249492110341870,-0.0,0.0,0.0
1566249492130451620,-0.0,0.0,0.0
1566249492150502876,-0.0,0.0,0.0
1566249492170777384,-0.0,0.0,0.0
1566249492191001516,-0.0,0.0,0.0
1566249492209944040,-0.0,0.0,0.0
1566249492229991183,-0.0,0.0,0.0
1566249492251614572,-0.0,0.0,0.0
1566249492271016332,-0.0,0.0,0.0
1566249492289819401,-0.0,0.0,0.0
1566249492309999124,-0.0,0.0,0.0
1566249492330060696,-0.0,0.0,0.0
1566249492350003477,-0.0,0.0,0.0
1566249492370250025,-0.0,0.0,0.0
1566249492390372474,-0.0,0.0,0.0
1566249492409631745,-0.0,0.0,0.0
1566249492429756372,-0.0,0.0,0.0
1566249492449811447,-0.0,0.0,0.0
1566249492469965017,-0.0,0.0,0.0
1566249492490246860,-0.0,0.0,0.0
1566249492509340558,-0.0,0.0,0.0
1566249492529479843,-0.0,0.0,0.0
1566249492549488731,-0.0,0.0,0.0
1566249492569767697,-0.0,0.0,0.0
1566249492589521300,-0.0,0.0,0.0
1566249492609667755,-0.0,0.0,0.0
1566249492629706920,-0.0,0.0,0.0
1566249492649832093,-0.0,0.0,0.0
1566249492668914156,-0.0,0.0,0.0
1566249492689338475,-0.0,0.0,0.0
1566249492709519132,-0.0,0.0,0.0
1566249492729652867,-0.0,0.0,0.0
1566249492749610303,-0.0,0.0,0.0
1566249492768894480,-0.0,0.0,0.0
1566249492789164164,-0.0,0.0,0.0
1566249492809683154,-0.0,0.0,0.0
1566249492829600585,-0.0,0.0,0.0
1566249492848740855,-0.0,0.0,0.0
1566249492868910639,-0.0,0.0,0.0
1566249492889148630,-0.0,0.0,0.0
1566249492909313327,-0.0,0.0,0.0
1566249492929279671,-0.0,0.0,0.0
1566249492948410610,-0.0,0.0,0.0
1566249492968633180,-0.0,0.0,0.0
1566249492988967422,-0.0,0.0,0.0
1566249493009096920,-0.0,0.0,0.0
1566249493028254867,-0.0,0.0,0.0
1566249493048274952,-0.0,0.0,0.0
1566249493068449859,-0.0,0.0,0.0
1566249493088532111,-0.0,0.0,0.0
1566249493108817760,-0.0,0.0,0.0
1566249493127998215,-0.0,0.0,0.0
1566249493148004250,-0.0,0.0,0.0
1566249493168105792,-0.0,0.0,0.0
1566249493188455950,-0.0,0.0,0.0
1566249493208400006,-0.0,0.0,0.0
1566249493228420277,-0.0,0.0,0.0
1566249493248402268,-0.0,0.0,0.0
1566249493271685221,-0.0,0.0,0.0
1566249493287660771,-0.0,0.0,0.0
1566249493307754836,-0.0,0.0,0.0
1566249493328139855,-0.0,0.0,0.0
1566249493348296210,-0.0,0.0,0.0
1566249493368447618,-0.0,0.0,0.0
1566249493387655810,-0.0,0.0,0.0
1566249493408024677,-0.0,0.0,0.0
1566249493428376499,-0.0,0.0,0.0
1566249493447383980,-0.0,0.0,0.0
1566249493467505642,-0.0,0.0,0.0
1566249493488224440,-0.0,0.0,0.0
1566249493507328113,-0.0,0.0,0.0
1566249493527476653,-0.0,0.0,0.0
1566249493547557357,-0.0,0.0,0.0
1566249493567547621,-0.0,0.0,0.0
1566249493587816044,-0.0,0.0,0.0
1566249493608087997,-0.0,0.0,0.0
1566249493627248932,-0.0,0.0,0.0
1566249493647546697,-0.0,0.0,0.0
1566249493667396670,-0.0,0.0,0.0
1566249493686913186,-0.0,0.0,0.0
1566249493706900080,-0.0,0.0,0.0
1566249493727104414,-0.0,0.0,0.0
1566249493747234775,-0.0,0.0,0.0
1566249493767199161,-0.0,0.0,0.0
1566249493787345119,-0.0,0.0,0.0
1566249493807607589,-0.0,0.0,0.0
1566249493827611642,-0.0,0.0,0.0
1566249493846598696,-0.0,0.0,0.0
1566249493866761323,-0.0,0.0,0.0
1566249493887000642,-0.0,0.0,0.0
1566249493907068038,-0.0,0.0,0.0
1566249493927204561,-0.0,0.0,0.0
1566249493947520178,-0.0,0.0,0.0
1566249493966502668,-0.0,0.0,0.0
1566249493986600645,-0.0,0.0,0.0
1566249494006726104,-0.0,0.0,0.0
1566249494026947300,-0.0,0.0,0.0
1566249494047089519,-0.0,0.0,0.0
1566249494067127454,-0.0,0.0,0.0
1566249494086316770,-0.0,0.0,0.0
1566249494106938384,-0.0,0.0,0.0
1566249494126604879,-0.0,0.0,0.0
1566249494146704411,-0.0,0.0,0.0
1566249494166945147,-0.0,0.0,0.0
1566249494185997852,-0.0,0.0,0.0
1566249494206077382,-0.0,0.0,0.0
1566249494226099906,-0.0,0.0,0.0
1566249494246391124,-0.0,0.0,0.0
1566249494266445591,-0.0,0.0,0.0
1566249494286544144,-0.0,0.0,0.0
1566249494305774761,-0.0,0.0,0.0
1566249494326572078,-0.0,0.0,0.0
1566249494346110645,-0.0,0.0,0.0
1566249494366189131,-0.0,0.0,0.0
1566249494386369700,-0.0,0.0,0.0
1566249494406473659,-0.0,0.0,0.0
1566249494425572315,-0.0,0.0,0.0
1566249494445656515,-0.0,0.0,0.0
1566249494465970451,-0.0,0.0,0.0
1566249494486020824,-0.0,0.0,0.0
1566249494506077749,-0.0,0.0,0.0
1566249494525298639,-0.0,0.0,0.0
1566249494545662757,-0.0,0.0,0.0
1566249494565682024,-0.0,0.0,0.0
1566249494585712624,-0.0,0.0,0.0
1566249494605834905,-0.0,0.0,0.0
1566249494625875888,-0.0,0.0,0.0
1566249494644989952,-0.0,0.0,0.0
1566249494665066528,-0.0,0.0,0.0
1566249494685134598,-0.0,0.0,0.0
1566249494705514889,-0.0,0.0,0.0
1566249494725481398,-0.0,0.0,0.0
1566249494745544999,-0.0,0.0,0.0
1566249494764681722,-0.0,0.0,0.0
1566249494785287888,-0.0,0.0,0.0
1566249494805534327,-0.0,0.0,0.0
1566249494824846287,-0.0,0.0,0.0
1566249494844433946,-0.0,0.0,0.0
1566249494864683347,-0.0,0.0,0.0
1566249494884952746,-0.0,0.0,0.0
1566249494905023977,-0.0,0.0,0.0
1566249494925145678,-0.0,0.0,0.0
1566249494948308230,-0.0,0.0,0.0
1566249494964214067,-0.0,0.0,0.0
1566249494984396678,-0.0,0.0,0.0
1566249495004578957,-0.0,0.0,0.0
1566249495024715555,-0.0,0.0,0.0
1566249495044608041,-0.0,0.0,0.0
1566249495064652244,-0.0,0.0,0.0
1566249495084735224,-0.0,0.0,0.0
1566249495104978591,-0.0,0.0,0.0
1566249495124120041,-0.0,0.0,0.0
1566249495144253276,-0.0,0.0,0.0
1566249495164330798,-0.0,0.0,0.0
1566249495184591119,-0.0,0.0,0.0
1566249495204866065,-0.0,0.0,0.0
1566249495223946738,-0.0,0.0,0.0
1566249495246034267,-0.0,0.0,0.0
1566249495264335419,-0.0,0.0,0.0
1566249495284399783,-0.0,0.0,0.0
1566249495304579504,-0.0,0.0,0.0
1566249495323691161,-0.0,0.0,0.0
1566249495343704534,-0.0,0.0,0.0
1566249495363729811,-0.0,0.0,0.0
1566249495384498381,-0.0,0.0,0.0
1566249495404394606,-0.0,0.0,0.0
1566249495423585133,-0.0,0.0,0.0
1566249495443638317,-0.0,0.0,0.0
1566249495467357199,-0.0,0.0,0.0
1566249495484825212,-0.0,0.0,0.0
1566249495503447305,-0.0,0.0,0.0
1566249495523435382,-0.0,0.0,0.0
1566249495543961953,-0.0,0.0,0.0
1566249495563902672,-0.0,0.0,0.0
1566249495583788923,-0.0,0.0,0.0
1566249495603261653,-0.0,0.0,0.0
1566249495623674170,-0.0,0.0,0.0
1566249495643530062,-0.0,0.0,0.0
1566249495663529915,-0.0,0.0,0.0
1566249495684069264,-0.0,0.0,0.0
1566249495702953328,-0.0,0.0,0.0
1566249495723087353,-0.0,0.0,0.0
1566249495743024040,-0.0,0.0,0.0
1566249495763138532,-0.0,0.0,0.0
1566249495783381544,-0.0,0.0,0.0
1566249495803316915,-0.0,0.0,0.0
1566249495823750360,-0.0,0.0,0.0
1566249495843058009,-0.0,0.0,0.0
1566249495863083632,-0.0,0.0,0.0
1566249495883039819,-0.0,0.0,0.0
1566249495903100514,-0.0,0.0,0.0
1566249495923188316,-0.0,0.0,0.0
1566249495943401388,-0.0,0.0,0.0
1566249495962823300,-0.0,0.0,0.0
1566249495982923731,-0.0,0.0,0.0
1566249496003361107,-0.0,0.0,0.0
1566249496022465245,-0.0,0.0,0.0
1566249496042601637,-0.0,0.0,0.0
1566249496062715119,-0.0,0.0,0.0
1566249496082951326,-0.0,0.0,0.0
1566249496102029794,-0.0,0.0,0.0
1566249496122153337,-0.0,0.0,0.0
1566249496142302332,-0.0,0.0,0.0
1566249496162468407,-0.0,0.0,0.0
1566249496182565321,-0.0,0.0,0.0
1566249496202810306,-0.0,0.0,0.0
1566249496222879132,-0.0,0.0,0.0
1566249496241913931,-0.0,0.0,0.0
1566249496261969396,-0.0,0.0,0.0
1566249496281999580,-0.0,0.0,0.0
1566249496302112211,-0.0,0.0,0.0
1566249496322147741,-0.0,0.0,0.0
1566249496342234888,-0.0,0.0,0.0
1566249496362255483,-0.0,0.0,0.0
1566249496382375633,-0.0,0.0,0.0
1566249496403537644,-0.0,0.0,0.0
1566249496421644816,-0.0,0.0,0.0
1566249496441662055,-0.0,0.0,0.0
1566249496461767776,-0.0,0.0,0.0
1566249496481872868,-0.0,0.0,0.0
1566249496501989153,-0.0,0.0,0.0
1566249496522108861,-0.0,0.0,0.0
1566249496541553107,-0.0,0.0,0.0
1566249496561634686,-0.0,0.0,0.0
1566249496581682269,-0.0,0.0,0.0
1566249496601809711,-0.0,0.0,0.0
1566249496621793260,-0.0,0.0,0.0
1566249496641032861,-0.0,0.0,0.0
1566249496661258876,-0.0,0.0,0.0
1566249496681377745,-0.0,0.0,0.0
1566249496701488110,-0.0,0.0,0.0
1566249496721637690,-0.0,0.0,0.0
1566249496741616757,-0.0,0.0,0.0
1566249496760810618,-0.0,0.0,0.0
1566249496780833652,-0.309616,3.889136,3.109856
1566249496801001454,-0.309616,3.889136,3.109856
1566249496822065018,-0.313456,3.86576,3.178496
1566249496841509969,-0.313456,3.86576,3.178496
1566249496860575518,-0.317344,3.84136,3.248224
1566249496880603695,-0.317344,3.84136,3.248224
1566249496900822488,-0.321264,3.815904,3.31888
1566249496920986410,-0.321264,3.815904,3.31888
1566249496941209575,-0.3252,3.789456,3.390288
1566249496961247290,-0.3252,3.789456,3.390288
1566249496980357822,-0.32912,3.762016,3.46224
1566249497000656113,-0.32912,3.762016,3.46224
1566249497020704006,-0.333056,3.733632,3.534512
1566249497040912076,-0.333056,3.733632,3.534512
1566249497060985108,-0.336944,3.704352,3.606896
1566249497083420236,-0.336944,3.704352,3.606896
1566249497100173641,-0.340816,3.67424,3.679152
1566249497120268479,-0.340816,3.67424,3.679152
1566249497140462332,-0.344624,3.643392,3.751072
1566249497160751294,-0.344624,3.643392,3.751072
1566249497179710887,-0.348384,3.61184,3.822432
1566249497200191191,-0.348384,3.61184,3.822432
1566249497220439743,-0.352064,3.57968,3.893056
1566249497240712487,-0.352064,3.57968,3.893056
1566249497260663219,-0.35568,3.546976,3.962752
1566249497279718330,-0.35568,3.546976,3.962752
1566249497300249110,-0.35568,3.546976,3.962752
1566249497320637732,-0.3592,3.513808,4.031408
1566249497340602471,-0.36264,3.480224,4.098896
1566249497360158053,-0.36264,3.480224,4.098896
1566249497379939259,-0.365984,3.446272,4.165168
1566249497400324460,-0.365984,3.446272,4.165168
1566249497419860323,-0.365984,3.446272,4.165168
1566249497441243954,-0.369216,3.411984,4.230208
1566249497459833500,-0.369216,3.411984,4.230208
1566249497480052540,-0.372384,3.37736,4.294016
1566249497500137375,-0.37544,3.3424,4.35664
1566249497519386382,-0.37544,3.3424,4.35664
1566249497539630316,-0.37544,3.3424,4.35664
1566249497559742608,-0.378416,3.307072,4.418176
1566249497579956983,-0.378416,3.307072,4.418176
1566249497600111175,-0.381328,3.271328,4.478704
1566249497619323335,-0.381328,3.271328,4.478704
1566249497639310662,-0.384144,3.235136,4.538336
1566249497659562216,-0.384144,3.235136,4.538336
1566249497679607009,-0.386912,3.198432,4.597152
1566249497699748847,-0.386912,3.198432,4.597152
1566249497718863478,-0.389584,3.161216,4.655168
1566249497738845054,-0.389584,3.161216,4.655168
1566249497759039765,-0.392208,3.123488,4.7124
1566249497779234252,-0.392208,3.123488,4.7124
1566249497799435320,-0.394752,3.085248,4.7688
1566249497819694255,-0.394752,3.085248,4.7688
1566249497838604446,-0.397216,3.046512,4.8244
1566249497858727138,-0.397216,3.046512,4.8244
1566249497878804028,-0.399616,3.007264,4.879152
1566249497898818667,-0.399616,3.007264,4.879152
1566249497918904233,-0.401952,2.96752,4.933056
1566249497939123048,-0.401952,2.96752,4.933056
1566249497959349666,-0.404192,2.927296,4.986112
1566249497978371307,-0.404192,2.927296,4.986112
1566249497998412411,-0.406384,2.886576,5.038288
1566249498018648891,-0.406384,2.886576,5.038288
1566249498038267273,-0.40848,2.845376,5.089584
1566249498058338207,-0.40848,2.845376,5.089584
1566249498078361956,-0.410512,2.803712,5.139984
1566249498098487117,-0.410512,2.803712,5.139984
1566249498118834444,-0.412464,2.761584,5.189488
1566249498138944447,-0.412464,2.761584,5.189488
1566249498157943682,-0.414336,2.718976,5.23808
1566249498178615587,-0.414336,2.718976,5.23808
1566249498198787791,-0.416144,2.67592,5.285744
1566249498217697967,-0.416144,2.67592,5.285744
1566249498238113982,-0.417856,2.632416,5.33248
1566249498258340354,-0.417856,2.632416,5.33248
1566249498278514196,-0.419504,2.588464,5.378272
1566249498298201476,-0.419504,2.588464,5.378272
1566249498318452964,-0.421072,2.544064,5.423104
1566249498338524681,-0.421072,2.544064,5.423104
1566249498357985193,-0.42256,2.499248,5.46696
1566249498378071449,-0.42256,2.499248,5.46696
1566249498398156873,-0.423968,2.454,5.509856
1566249498418290861,-0.423968,2.454,5.509856
1566249498438336849,-0.425296,2.408336,5.55176
1566249498457515160,-0.425296,2.408336,5.55176
1566249498477661348,-0.426544,2.362256,5.592672
1566249498497593250,-0.426544,2.362256,5.592672
1566249498517643339,-0.427712,2.31576,5.632576
1566249498537702662,-0.427712,2.31576,5.632576
1566249498557960175,-0.4288,2.26888,5.671456
1566249498578629949,-0.4288,2.26888,5.671456
1566249498597758659,-0.429808,2.221616,5.709328
1566249498617884729,-0.429808,2.221616,5.709328
1566249498636995152,-0.430736,2.173952,5.74616
1566249498657190039,-0.430736,2.173952,5.74616
1566249498677932015,-0.431568,2.12592,5.781968
1566249498697007530,-0.431568,2.12592,5.781968
1566249498717095065,-0.432336,2.077504,5.816704
1566249498737494715,-0.432336,2.077504,5.816704
1566249498757409585,-0.433008,2.028736,5.8504
1566249498777524174,-0.433008,2.028736,5.8504
1566249498797478559,-0.4336,1.979616,5.883024
1566249498816713301,-0.4336,1.979616,5.883024
1566249498836755829,-0.434112,1.930144,5.914576
1566249498856946533,-0.434112,1.930144,5.914576
1566249498876888659,-0.434544,1.880336,5.945056
1566249498897136506,-0.434544,1.880336,5.945056
1566249498916499998,-0.43488,1.830208,5.974432
1566249498936774120,-0.43488,1.830208,5.974432
1566249498956681340,-0.435136,1.779744,6.00272
1566249498978544616,-0.435136,1.779744,6.00272
1566249498996188643,-0.435312,1.72896,6.02992
1566249499016385359,-0.435312,1.72896,6.02992
1566249499036728787,-0.435408,1.677872,6.055984
1566249499057995846,-0.435408,1.677872,6.055984
1566249499076707043,-0.435408,1.626496,6.080944
1566249499096870727,-0.435408,1.626496,6.080944
1566249499118211095,-0.435344,1.574816,6.104784
1566249499136523966,-0.435344,1.574816,6.104784
1566249499157291622,-0.435168,1.522864,6.127504
1566249499175987953,-0.435168,1.522864,6.127504
1566249499196314167,-0.434928,1.47064,6.149072
1566249499216451647,-0.434928,1.47064,6.149072
1566249499236603185,-0.434592,1.418144,6.169504
1566249499257080142,-0.434592,1.418144,6.169504
1566249499276354518,-0.434176,1.365392,6.188784
1566249499296470991,-0.434176,1.365392,6.188784
1566249499316441852,-0.433664,1.3124,6.206912
1566249499335593278,-0.433664,1.3124,6.206912
1566249499355829386,-0.433072,1.259168,6.223888
1566249499375841417,-0.433072,1.259168,6.223888
1566249499395823973,-0.4324,1.205712,6.239712
1566249499415774211,-0.4324,1.205712,6.239712
1566249499438343853,-0.431648,1.152032,6.254352
1566249499456192240,-0.431648,1.152032,6.254352
1566249499475331883,-0.4308,1.098144,6.267824
1566249499495357685,-0.4308,1.098144,6.267824
1566249499515625653,-0.429872,1.044048,6.280112
1566249499535537441,-0.429872,1.044048,6.280112
1566249499555816930,-0.428848,0.989776,6.291232
1566249499578942017,-0.428848,0.989776,6.291232
1566249499595635903,-0.427744,0.935312,6.301152
1566249499615674151,-0.427744,0.935312,6.301152
1566249499635809493,-0.42656,0.880688,6.309888
1566249499654927539,-0.42656,0.880688,6.309888
1566249499674953204,-0.42528,0.825888,6.31744
1566249499695109084,-0.42528,0.825888,6.31744
1566249499715357566,-0.423936,0.770944,6.323792
1566249499736136869,-0.423936,0.770944,6.323792
1566249499755635026,-0.42248,0.715856,6.328944
1566249499774685103,-0.42248,0.715856,6.328944
1566249499794918040,-0.42096,0.66064,6.332896
1566249499815228323,-0.42096,0.66064,6.332896
1566249499835211341,-0.419344,0.605296,6.335648
1566249499854816287,-0.419344,0.605296,6.335648
1566249499875075196,-0.417648,0.54984,6.337184
1566249499895389457,-0.417648,0.54984,6.337184
1566249499915326829,-0.415872,0.494288,6.337504
1566249499934294376,-0.415872,0.494288,6.337504
1566249499954592339,-0.414,0.438656,6.336624
1566249499974713198,-0.414,0.438656,6.336624
1566249499994845133,-0.412048,0.382928,6.334528
1566249500015001620,-0.412048,0.382928,6.334528
1566249500035201107,-0.410016,0.327136,6.331232
1566249500054240485,-0.410016,0.327136,6.331232
1566249500074410787,-0.407904,0.27128,6.326704
1566249500094450837,-0.407904,0.27128,6.326704
1566249500114729087,-0.405696,0.215376,6.32096
1566249500134631439,-0.405696,0.215376,6.32096
1566249500154874657,-0.403424,0.15944,6.314
1566249500174896684,-0.403424,0.15944,6.314
1566249500194187890,-0.401056,0.103472,6.305824
1566249500214249621,-0.401056,0.103472,6.305824
1566249500234294205,-0.398608,0.047488,6.296432
1566249500254257626,-0.398608,0.047488,6.296432
1566249500274454041,-0.39608,-0.008512,6.285824
1566249500295486191,-0.39608,-0.008512,6.285824
1566249500313468888,-0.393456,-0.064496,6.273984
1566249500335436396,-0.393456,-0.064496,6.273984
1566249500354039587,-0.390768,-0.120448,6.260928
1566249500374115187,-0.390768,-0.120448,6.260928
1566249500395617252,-0.388,-0.1764,6.246672
1566249500414274722,-0.388,-0.1764,6.246672
1566249500433454965,-0.385136,-0.232288,6.231184
1566249500453544072,-0.385136,-0.232288,6.231184
1566249500473590761,-0.382208,-0.288144,6.21448
1566249500493667327,-0.382208,-0.288144,6.21448
1566249500513723906,-0.379184,-0.343936,6.19656
1566249500533819228,-0.379184,-0.343936,6.19656
1566249500554204298,-0.376096,-0.399648,6.177424
1566249500573240744,-0.376096,-0.399648,6.177424
1566249500593470916,-0.372928,-0.45528,6.157088
1566249500613565941,-0.372928,-0.45528,6.157088
1566249500633529546,-0.36968,-0.510816,6.135536
1566249500653688346,-0.36968,-0.510816,6.135536
1566249500673893514,-0.366352,-0.56624,6.112768
1566249500692992309,-0.366352,-0.56624,6.112768
1566249500713115227,-0.362944,-0.621552,6.0888
1566249500733234848,-0.362944,-0.621552,6.0888
1566249500752825152,-0.359456,-0.676736,6.063632
1566249500772908007,-0.359456,-0.676736,6.063632
1566249500793016346,-0.355904,-0.731776,6.037264
1566249500813059358,-0.355904,-0.731776,6.037264
1566249500833350678,-0.352272,-0.786656,6.009696
1566249500852662210,-0.352272,-0.786656,6.009696
1566249500872756365,-0.34856,-0.841376,5.980944
1566249500893039349,-0.34856,-0.841376,5.980944
1566249500913067156,-0.344784,-0.89592,5.950992
1566249500933054969,-0.344784,-0.89592,5.950992
1566249500953174767,-0.340928,-0.950288,5.91984
1566249500972241918,-0.340928,-0.950288,5.91984
1566249500992895320,-0.336992,-1.004432,5.88752
1566249501012881740,-0.336992,-1.004432,5.88752
1566249501032945884,-0.332992,-1.058384,5.854032
1566249501056305760,-0.332992,-1.058384,5.854032
1566249501072759261,-0.328912,-1.112112,5.81936
1566249501092877288,-0.328912,-1.112112,5.81936
1566249501112874635,-0.324768,-1.165584,5.783504
1566249501132013956,-0.324768,-1.165584,5.783504
1566249501152111297,-0.32056,-1.218832,5.746496
1566249501172246618,-0.32056,-1.218832,5.746496
1566249501192340171,-0.316272,-1.271808,5.708336
1566249501211910474,-0.316272,-1.271808,5.708336
1566249501231976177,-0.31192,-1.324512,5.669008
1566249501251984501,-0.31192,-1.324512,5.669008
1566249501272210404,-0.307504,-1.376944,5.628544
1566249501293693010,-0.307504,-1.376944,5.628544
1566249501312662774,-0.303008,-1.429072,5.586928
1566249501333389770,-0.303008,-1.429072,5.586928
1566249501352374053,-0.298464,-1.480896,5.544176
