%time,field0,field1,field2,field3,field4,field5
1566423865260562555,2.2e-05,-0.00015,0.0,0.0,0.0,0.0
1566423865262629608,2.3e-05,-0.000154,0.0,0.0,0.0,0.0
1566423865266445155,2.6e-05,-0.000152,0.0,0.0,0.0,0.0
1566423865270621840,2.7e-05,-0.00015,0.0,0.0,0.0,0.0
1566423865274448173,2.6e-05,-0.00015,0.0,0.0,0.0,0.0
1566423865278494581,2.2e-05,-0.000151,0.0,0.0,0.0,0.0
1566423865282512756,2.4e-05,-0.000154,0.0,0.0,0.0,0.0
1566423865286106182,2.4e-05,-0.00015,0.0,0.0,0.0,0.0
1566423865290282553,2.5e-05,-0.00015,0.0,0.0,0.0,0.0
1566423865294884959,2.3e-05,-0.000149,0.0,0.0,0.0,0.0
1566423865298670797,2.5e-05,-0.000151,0.0,0.0,0.0,0.0
1566423865302570930,2.4e-05,-0.000153,0.0,0.0,0.0,0.0
1566423865306626548,2.2e-05,-0.00015,0.0,0.0,0.0,0.0
1566423865310845465,2.4e-05,-0.000153,0.0,0.0,0.0,0.0
1566423865314636955,2.3e-05,-0.000148,0.0,0.0,0.0,0.0
1566423865318501743,2.4e-05,-0.000154,0.0,0.0,0.0,0.0
1566423865322498897,2.6e-05,-0.000153,0.0,0.0,0.0,0.0
1566423865326579656,2.4e-05,-0.000152,0.0,0.0,0.0,0.0
1566423865330738335,2.4e-05,-0.000151,0.0,0.0,0.0,0.0
1566423865334787414,2.4e-05,-0.000151,0.0,0.0,0.0,0.0
1566423865338343321,2.7e-05,-0.000149,0.0,0.0,0.0,0.0
1566423865342426730,2.5e-05,-0.000148,0.0,0.0,0.0,0.0
1566423865346480634,2.2e-05,-0.000147,0.0,0.0,0.0,0.0
1566423865350634416,2.3e-05,-0.00015,0.0,0.0,0.0,0.0
1566423865354650592,2.3e-05,-0.000152,0.0,0.0,0.0,0.0
1566423865358636582,2.6e-05,-0.000151,0.0,0.0,0.0,0.0
1566423865363969936,2.5e-05,-0.000153,0.0,0.0,0.0,0.0
1566423865366711374,2.4e-05,-0.000153,0.0,0.0,0.0,0.0
1566423865370359313,2.5e-05,-0.000149,0.0,0.0,0.0,0.0
1566423865374545262,2.4e-05,-0.000151,0.0,0.0,0.0,0.0
1566423865378713222,2.3e-05,-0.000151,0.0,0.0,0.0,0.0
1566423865382548900,2.2e-05,-0.000152,0.0,0.0,0.0,0.0
1566423865386656527,2.3e-05,-0.000151,0.0,0.0,0.0,0.0
1566423865390537644,2.4e-05,-0.000151,0.0,0.0,0.0,0.0
1566423865394876913,2.4e-05,-0.000154,0.0,0.0,0.0,0.0
1566423865398330175,2e-05,-0.000149,0.0,0.0,0.0,0.0
1566423865402439137,2.2e-05,-0.00015,0.0,0.0,0.0,0.0
1566423865406499279,2.1e-05,-0.000152,0.0,0.0,0.0,0.0
1566423865410486199,2.5e-05,-0.00015,0.0,0.0,0.0,0.0
