%time,field0,field1,field2,field3,field4,field5
1566596375494556853,3.9e-05,0.666795,0.0,0.0,0.0,0.0
1566596375498303409,3.9e-05,0.666802,0.0,0.0,0.0,0.0
1566596375502307117,3.7e-05,0.666802,0.0,0.0,0.0,0.0
1566596375507781787,3.5e-05,0.666796,0.0,0.0,0.0,0.0
1566596375510555317,3.7e-05,0.666796,0.0,0.0,0.0,0.0
1566596375514551499,3.6e-05,0.666801,0.0,0.0,0.0,0.0
1566596375518171275,4e-05,0.666797,0.0,0.0,0.0,0.0
1566596375522133832,3.5e-05,0.666797,0.0,0.0,0.0,0.0
1566596375526189715,3.5e-05,0.666802,0.0,0.0,0.0,0.0
1566596375530477452,3.7e-05,0.666799,0.0,0.0,0.0,0.0
1566596375534226770,4.1e-05,0.666802,0.0,0.0,0.0,0.0
1566596375538314474,3.9e-05,0.6668,0.0,0.0,0.0,0.0
1566596375542582650,4e-05,0.666794,0.0,0.0,0.0,0.0
1566596375546939413,3.7e-05,0.666797,0.0,0.0,0.0,0.0
1566596375550452075,4e-05,0.6668,0.0,0.0,0.0,0.0
1566596375554048568,3.4e-05,0.666801,0.0,0.0,0.0,0.0
1566596375558145804,3.3e-05,0.666802,0.0,0.0,0.0,0.0
1566596375563636332,3.6e-05,0.666799,0.0,0.0,0.0,0.0
1566596375566133783,3.7e-05,0.666797,0.0,0.0,0.0,0.0
1566596375570146601,4e-05,0.666801,0.0,0.0,0.0,0.0
1566596375573896299,4.3e-05,0.666798,0.0,0.0,0.0,0.0
1566596375578757291,4e-05,0.666798,0.0,0.0,0.0,0.0
1566596375582262234,4.1e-05,0.6668,0.0,0.0,0.0,0.0
1566596375586219262,3.8e-05,0.666799,0.0,0.0,0.0,0.0
1566596375590167098,3.9e-05,0.666798,0.0,0.0,0.0,0.0
1566596375594345574,4e-05,0.666799,0.0,0.0,0.0,0.0
1566596375603053988,3.9e-05,0.666795,0.0,0.0,0.0,0.0
1566596375605837572,3.4e-05,0.666796,0.0,0.0,0.0,0.0
1566596375608218177,3.6e-05,0.666797,0.0,0.0,0.0,0.0
1566596375610605721,3.8e-05,0.666795,0.0,0.0,0.0,0.0
1566596375614255508,3.7e-05,0.666797,0.0,0.0,0.0,0.0
1566596375618269499,3.9e-05,0.666799,0.0,0.0,0.0,0.0
1566596375622251384,3.8e-05,0.666799,0.0,0.0,0.0,0.0
1566596375626236206,3.8e-05,0.666802,0.0,0.0,0.0,0.0
1566596375630885537,4.2e-05,0.666798,0.0,0.0,0.0,0.0
1566596375634426731,3.5e-05,0.666799,0.0,0.0,0.0,0.0
1566596375638537104,3.6e-05,0.666794,0.0,0.0,0.0,0.0
1566596375642242067,3.8e-05,0.666796,0.0,0.0,0.0,0.0
1566596375648338075,3.9e-05,0.666798,0.0,0.0,0.0,0.0
1566596375650717626,3.7e-05,0.666799,0.0,0.0,0.0,0.0
1566596375654495838,3.9e-05,0.666798,0.0,0.0,0.0,0.0
1566596375658278322,3.8e-05,0.6668,0.0,0.0,0.0,0.0
1566596375663704802,3.8e-05,0.666799,0.0,0.0,0.0,0.0
1566596375666006726,4e-05,0.666797,0.0,0.0,0.0,0.0
